Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14	Intensity15
880.2238	8.075336	14.09711	9.257717	0.09699067	-5.262308	3.224655	23.88752	74.88533	158.1167	81.17081	29.36836	18.16796	-7.769946	-3.11688	-0.373518
880.5435	2.919296	13.54119	7.527333	8.277281	5.120217	11.65704	23.58655	70.97816	155.3921	76.17701	26.57489	11.97298	0.5810682	3.755352	1.891859
880.8633	-1.696799	7.754241	13.42026	11.01043	16.83234	10.97147	27.61033	81.05465	157.1168	78.44817	21.18746	2.114754	2.184587	8.092888	12.52981
881.183	-11.2522	1.048273	6.227077	10.55806	7.725612	8.225015	21.40476	78.59733	153.9118	65.5653	23.04495	3.251861	-0.8929629	11.78237	6.509678
881.5027	-7.086912	9.226893	6.634653	9.964368	-5.587902	0.2368388	25.78667	80.1255	142.8408	61.17345	25.93421	6.978315	-8.749715	7.455726	9.560108
881.8224	-10.20344	-8.298594	2.634495	5.011555	1.647458	-0.3701679	34.09573	74.37592	133.982	63.13212	18.60033	7.198438	-4.211141	-0.2844543	1.278737
882.142	-5.37075	-4.530709	10.04484	2.904114	10.13227	-1.689203	43.15443	71.84956	138.9166	64.87903	22.83407	5.552358	-3.324633	-12.26286	-5.647152
882.4617	-10.44717	-1.557379	-0.8921512	-9.723575	8.090786	-3.636428	36.47832	74.93964	140.0421	56.74791	31.03477	12.19421	2.836581	-16.44576	-2.989139
882.7813	-2.022118	13.56624	-1.205662	-9.779697	3.974981	-1.293192	30.80028	71.01508	121.0702	52.16443	28.09355	8.741937	0.7213838	-7.188322	3.440672
883.101	-3.260038	3.349423	0.7251186	-2.291461	5.801498	4.043941	19.18019	58.11407	120.2769	46.68781	18.92843	20.20585	5.507028	12.20318	-1.614443
883.4205	-4.352684	12.3949	4.749852	2.726169	6.26718	6.750855	22.30971	55.282	138.4068	45.08516	27.79843	23.35182	9.646424	21.10633	-6.347154
883.7402	-13.29964	16.97812	1.917443	-5.23392	8.739635	-4.117069	21.4118	61.57015	137.462	48.92307	21.34971	25.27231	2.118433	20.40688	-9.565453
884.0598	-11.61655	23.04955	-2.517715	-3.071576	13.29264	-2.333644	15.81951	72.36639	122.9086	55.76575	7.35857	23.13225	-1.506441	4.945	-4.619924
884.3793	-19.83436	8.718082	-8.681275	0.4219791	5.259712	-5.557996	5.377572	81.83945	112.9193	59.84555	4.107884	27.36243	-4.652536	-4.657609	-11.44339
884.6989	-13.9081	7.216364	-7.551967	2.231015	-1.174709	-2.763747	14.10314	84.72041	117.6532	49.68993	11.63274	22.30075	6.432915	6.991595	-3.374317
885.0184	-9.345163	-3.600323	3.62232	6.823449	0.07964541	-11.54793	20.24255	75.2309	121.3698	28.75403	4.218274	14.11121	-4.785655	12.48068	1.92676
885.3379	-9.570395	4.42377	8.722048	8.314255	1.688207	-8.694844	21.08979	67.936	112.8403	19.69431	-3.684462	12.75865	-3.740746	10.42865	1.279003
885.6574	-12.36501	8.95544	6.828049	10.96664	-3.058734	-1.922338	10.40801	55.20866	96.87226	33.78615	1.915741	11.16834	-2.249412	8.141793	-15.5489
885.9769	-1.545705	14.81833	5.180548	12.55137	1.19709	14.55284	11.06308	66.99324	101.4468	46.11205	13.137	9.894752	9.719466	18.05344	-9.545711
886.2963	-5.585962	-0.8492429	3.742195	10.91402	5.639055	12.75797	12.15816	76.36577	110.3781	33.3171	14.8318	8.125802	2.791484	20.28807	-4.072947
886.6158	-5.105875	-7.449245	6.577736	5.994048	2.986145	10.08795	12.62041	73.71375	104.2681	20.94757	20.01494	10.13183	-2.421776	18.4907	-9.280025
886.9352	-1.268768	-0.394302	3.508555	1.667878	-0.1817434	5.564688	4.345425	57.24255	93.2437	17.83199	22.45144	15.20803	1.299144	8.204139	-19.6778
887.2546	6.175148	6.655605	-1.331134	0.7937729	6.600117	12.08028	9.30539	62.24396	101.1381	21.77657	8.221754	22.21718	9.383916	11.38662	-2.41337
887.574	-2.205668	8.274026	-5.442396	0.3818962	4.536345	8.475366	14.21597	54.76361	105.7303	15.98609	-4.280223	17.19377	4.842772	14.36504	6.395062
887.8934	5.324684	4.072547	0.354123	1.776201	-0.839926	14.26602	16.27654	43.29991	103.336	12.10378	-1.183205	5.842814	-6.644229	8.270519	1.396817
888.2128	-0.4325204	4.246144	1.704176	-4.531911	-14.8867	0.9419606	2.134389	45.47916	87.14431	13.27253	2.099562	3.573515	-26.97579	-1.765302	-4.692201
888.5322	-2.282115	8.530553	3.30618	1.429269	-18.98175	-1.771373	2.919685	52.59077	84.74594	17.49568	0.1315848	5.338505	-29.98959	9.245424	0.4372352
888.8516	-7.767997	5.380621	7.081804	3.61697	-9.300391	-9.485746	4.159024	47.74874	86.80649	10.64473	4.175478	2.456448	-28.98074	5.933228	-0.4738964
889.1709	6.181129	2.651979	5.799189	6.904265	13.31385	-6.026537	18.77117	44.82871	83.40279	7.658361	11.87371	0.3063131	-11.24145	3.144781	1.135546
889.4902	9.676494	-1.037596	10.61547	2.124138	13.25742	-7.371406	17.76977	38.21135	67.31137	5.360487	6.542779	2.309244	-2.448773	-6.422611	3.56293
889.8095	10.87804	6.411882	7.226146	-1.775331	2.109472	0.2454326	11.66991	45.43331	67.39927	5.637933	12.55584	13.09131	6.493121	6.279452	2.165419
890.1288	-5.985256	8.293462	0.8200783	-3.572078	-0.736701	7.16804	1.577684	46.18768	69.48926	8.722658	19.42274	15.05124	6.48959	3.177087	-3.209069
890.4481	-3.769572	4.160591	-5.310969	0.2388464	-0.8724409	2.951944	9.389376	47.61666	65.72562	14.51776	20.25385	13.33227	3.500798	4.031102	-3.467072
890.7673	-3.706728	0.3533539	-2.493526	5.547909	-1.216264	2.633555	18.56138	40.02272	56.68199	9.800269	7.693508	3.459987	-0.4027294	-6.936795	-6.577598
891.0865	-4.297028	1.02414	8.441121	4.24304	-0.4276671	6.517043	18.74235	41.65791	52.35675	9.40002	9.690424	4.03132	3.868894	-3.317512	4.700928
891.4058	-14.95418	6.016127	6.46823	7.179848	-3.523629	7.452539	15.3218	36.39861	47.82272	13.29685	3.490342	3.826442	7.383351	-2.927283	16.89578
891.725	-3.498418	0.4093805	1.450799	2.354138	-16.12644	2.719453	18.29387	34.64993	53.83485	21.02794	-3.756542	5.642884	1.447668	-1.675235	11.74548
892.0442	0.5929376	-5.838576	-1.920565	-4.188102	-15.66395	-4.441823	14.63463	46.64674	61.89038	16.38723	-7.18619	5.275861	-3.551253	-2.833811	-7.25968
892.3633	1.449875	7.898708	5.519569	6.060008	-1.467323	3.901344	17.10139	46.59894	66.61496	5.142674	0.213091	11.32696	-4.665882	0.8070709	-4.062765
892.6826	-12.91226	11.53502	14.28788	3.886401	6.856356	2.69672	16.61605	41.4243	57.90193	-2.265776	10.20538	16.87534	0.993138	12.04904	6.002993
893.0016	-0.6947911	2.798044	19.23878	4.385667	4.515384	16.31285	15.096	32.92423	51.09276	2.588077	4.327838	15.63204	0.2110364	6.768707	15.63556
893.3208	2.127775	1.350307	8.803322	5.761416	1.477518	6.109315	3.089678	38.70713	51.63724	-1.319874	2.927872	14.64062	9.033193	-4.098604	7.345557
893.64	11.86868	8.091297	-7.21303	10.00635	0.4378315	0.1072349	-3.866694	31.17225	48.86475	-0.78133	2.608296	7.378181	2.121439	-9.55851	2.730129
893.959	-5.227962	7.442603	-13.44754	3.969437	-6.930994	-1.608278	-1.455084	35.44919	52.4173	3.312685	9.261175	6.058628	-7.239571	-1.707976	0.6218693
894.2781	-7.753927	13.92382	1.35253	4.677382	-11.21246	5.378706	8.427731	41.92826	53.6003	17.61478	8.732759	8.928125	-4.624894	4.881231	6.068152
894.5972	-9.838924	15.99306	3.365914	6.636001	-1.390753	3.253085	18.83929	43.18179	51.92617	5.934875	3.283539	10.99754	12.26959	8.566844	5.050008
894.9163	8.831676	4.943189	6.619645	1.799502	12.50932	-4.736044	16.57339	27.77778	41.26609	11.24478	4.576065	-0.3306532	14.77027	13.1887	4.317265
895.2353	9.196002	-10.81444	-1.441231	8.940501	4.048606	-0.4392146	6.049045	22.77954	27.2622	7.969728	2.172724	2.58923	5.106944	8.93733	-0.3557074
895.5543	5.296515	0.03161247	-0.4478773	13.98303	-4.46169	1.246623	9.337296	30.60071	34.3151	10.26059	5.483817	12.19725	6.674741	11.90296	1.785466
895.8734	-6.756458	2.951996	-8.703898	8.176468	-8.787363	6.761701	5.505668	28.06744	44.65703	-0.32651	-3.901333	14.1481	4.339564	4.961625	-2.440642
896.1923	-6.651977	9.104073	0.9820054	7.219619	-4.763062	4.076202	3.263556	27.29714	47.72384	-4.660739	2.917343	7.126079	0.2418605	4.044616	2.162568
896.5113	-4.7549	7.101141	-2.865698	3.7509	-13.09503	-2.720864	-2.235226	19.69763	37.11789	-7.05968	9.434822	-8.249508	1.248814	-2.876906	-3.316661
896.8303	5.567167	13.23735	-0.213769	-2.128471	-8.428164	-1.321312	12.00311	24.04854	31.41617	3.444618	17.47516	-3.07204	4.283219	-8.079011	3.619227
897.1492	-1.208652	4.760836	-10.31598	-7.959087	-5.556947	1.265018	12.41861	20.98162	29.62704	3.825011	12.48212	6.09304	0.4940049	-10.92712	2.958892
897.4681	0.2684755	-4.308373	0.3982395	2.645783	-2.068475	1.964897	19.15461	33.57504	27.26839	-1.868954	12.93417	18.13946	-8.836006	-2.656572	9.43517
897.787	-9.456219	1.737917	9.006361	4.968304	0.1921072	2.301653	19.57491	28.612	26.10633	-3.415601	4.472688	6.496037	-5.372749	-0.267899	10.01785
898.106	-8.205273	13.1783	14.52796	1.738212	15.59525	0.6502181	21.21422	32.58353	29.81647	-2.894521	-0.1417816	18.13099	7.503015	-2.664956	2.835461
898.4249	-10.82626	9.345675	4.312333	0.07092848	11.51641	-7.53911	1.187651	34.36132	34.50349	-7.843253	5.237745	22.50883	10.72587	1.807332	-6.301591
898.7437	-3.086458	3.275799	-1.383657	1.314954	-0.9091346	-8.495249	-6.0109	36.56503	39.40481	6.522316	13.80017	15.26508	7.390003	2.389875	-9.114997
899.0626	-12.62866	1.928689	4.82392	2.062196	-11.75906	8.215328	-2.917521	21.5021	23.79311	8.106784	2.55661	-6.113759	-2.780269	-5.77487	1.05399
899.3814	0.5405854	7.582138	-1.446129	5.063727	3.61452	12.19831	17.96099	13.6281	20.36313	-2.129924	-5.621754	-2.340437	-1.709099	3.712015	-2.070617
899.7003	5.265674	16.39644	1.627295	4.626115	4.214764	0.4261815	8.820971	18.90038	29.76129	-8.087313	-0.6484371	6.989629	-7.93747	17.89469	-13.20273
900.019	2.195912	26.73875	2.314961	7.040067	3.97503	-10.76879	7.762391	25.31276	32.66417	1.560974	14.85612	7.339286	-4.246545	25.95666	-14.98501
900.3378	-8.014288	13.63757	0.7739783	3.829528	-5.123049	-17.93723	7.12337	22.423	25.71506	0.8647575	5.701675	0.8988218	-6.744545	10.55148	-2.472494
900.6566	0.1712431	3.932383	-8.996299	5.956594	-3.859825	-15.1906	21.82341	16.20317	19.02372	2.459907	0.1537446	-4.502094	-5.871803	-6.00622	2.791483
900.9754	2.289763	-1.311699	2.526844	-1.305632	-10.40154	-10.31251	14.74949	20.54257	18.81495	6.395529	-11.37829	3.566519	1.741873	-18.08726	2.635784
901.2941	7.910155	-11.96302	15.97077	-1.11809	-15.40304	-3.486104	14.01219	15.93033	19.70369	7.00015	-8.639442	3.931489	4.329718	-9.379003	-1.341788
901.6129	6.882112	-18.90699	8.976418	-1.719723	-18.00693	0.4319728	12.32235	0.539235	24.12788	9.599675	-4.838712	0.6938463	9.361213	2.07372	2.532076
901.9316	-2.840442	-7.720176	2.634285	4.903768	-12.36975	12.12855	10.60984	3.803158	24.80891	7.333873	8.339712	-1.868035	1.123555	11.48746	6.651149
902.2503	-6.169341	7.765564	-0.4944356	8.064449	-1.956446	18.58407	2.61546	25.55007	22.95879	5.961483	3.13645	12.89113	-4.622483	7.073785	8.130822
902.569	1.46202	9.349086	-0.8502919	10.01231	5.521632	3.585881	-1.488216	28.6476	29.82936	8.029129	8.982095	14.00347	-8.646538	1.08741	-5.417033
902.8876	7.661874	17.48215	-15.82353	7.462332	4.149285	-8.149559	4.215366	20.28197	38.68947	2.426144	8.574228	12.07954	-0.3700923	4.483932	-11.69334
903.2063	-1.435438	12.36536	-9.639312	7.310426	1.73469	-8.322617	12.80451	9.872884	21.44201	3.242932	2.044387	12.29735	4.703502	7.318304	-3.443068
903.525	-1.319236	6.901882	-6.756687	10.33304	3.967224	10.93534	22.19046	9.493575	8.359049	3.282541	2.930754	16.26017	0.4678946	9.213907	6.208312
903.8436	5.513922	-0.9585453	-1.792582	16.37586	7.730256	10.80509	22.65297	9.82081	3.424803	19.5813	12.74198	11.90533	-7.357471	6.865623	-1.231791
904.1622	3.032115	-4.518175	-8.27511	12.23848	2.884115	-2.232901	13.34316	21.73507	18.67045	12.97202	3.209263	0.4999414	-4.793643	7.974366	-16.37312
904.4808	1.059697	-10.75415	-9.602468	1.092622	-2.255128	-6.575563	14.69541	24.02901	16.3384	7.274946	-1.299024	8.516516	6.730074	1.921757	-12.96352
904.7994	-1.941337	-13.00245	-6.516698	-8.051128	-5.975139	-0.8375281	7.068101	11.83949	9.118015	-11.95562	0.8417527	12.0821	-0.1075251	-11.27081	-6.143634
905.1179	2.758065	-7.746542	7.691806	-15.64985	-1.452963	2.732295	-0.6151617	5.19073	7.57353	-6.523333	11.7967	17.48007	-4.760732	-6.037544	-1.500184
905.4365	-8.600749	-10.20098	10.93374	-15.18345	-8.021064	-9.258467	-7.255316	3.301716	9.99058	-0.5215605	10.57455	-0.08859479	-6.255939	-6.72409	-1.140162
905.755	-10.31883	-2.476991	0.2136746	-0.5676408	-5.288464	-9.148154	6.698978	15.64677	15.65248	16.19649	18.02726	5.277724	0.8594154	0.6340076	4.907054
906.0735	-11.65933	-1.462738	-3.857563	10.41896	1.923165	-0.1758045	23.13827	16.12973	5.582283	8.079291	0.3918408	-4.758405	2.241208	2.699831	-0.8139291
906.392	-4.610708	9.087482	0.1813989	11.37672	21.68463	4.235078	28.31293	32.54542	13.49867	3.170777	4.220923	6.479598	12.83147	28.97248	-1.086158
906.7105	-7.0827	9.611892	-4.486484	13.00051	17.0643	-4.269838	26.63107	23.48184	5.870205	-7.723405	9.769214	11.01085	1.736368	24.00855	-6.369121
907.029	-6.427949	9.807196	-8.004207	13.20628	3.618568	-20.73743	9.792209	11.89877	8.832948	-0.6916866	21.40978	15.37278	0.8208894	8.185019	-7.34538
907.3474	-7.587101	6.881203	-5.816246	2.607172	-11.92284	-16.30031	3.04322	1.738153	3.57567	-3.198169	8.113854	1.7343	6.121274	2.67476	-12.47622
907.6659	-2.879928	6.618577	-0.9706896	-0.2563756	5.952457	-12.35955	2.481062	19.23922	19.11157	0.9639083	5.155577	3.899683	12.8783	18.4302	-4.274895
907.9843	-3.027242	-1.802008	-12.78457	-4.150518	18.74905	2.158098	10.30539	16.28765	18.38261	-2.900315	2.04755	17.04569	-2.22372	16.90097	5.58672
908.3027	5.967352	-6.411195	-12.80292	-0.2080858	5.421291	1.352467	1.154902	4.584756	0.5462674	5.31398	13.01263	12.10663	-6.123391	11.18721	11.14434
908.6211	-3.036562	-3.743243	-7.454828	-7.297573	-9.769714	3.56194	2.893213	-2.562993	-1.731518	4.957256	10.47686	1.19309	-4.712385	9.63344	-0.7710583
908.9395	-6.706971	18.71895	6.061092	2.300601	-12.82503	-13.87578	2.16793	9.106362	8.047106	-0.1981047	18.50427	-4.107955	5.441825	12.04016	-13.14433
909.2578	-14.85212	12.27964	-1.40037	-3.387152	-2.745455	-10.42789	0.8583626	14.26029	18.09859	-7.562402	17.53214	-0.04557143	2.446509	14.88213	-13.50873
909.5762	-4.960909	2.535689	1.410125	4.032234	-1.544525	-3.765606	-5.805435	21.89119	10.61534	-7.224565	21.8842	-1.048758	-4.966348	17.56853	-3.22176
909.8945	-7.353118	-18.51764	-2.169125	-5.681986	0.840076	7.760114	4.078629	21.85858	24.77696	-9.344081	13.06484	1.671847	-13.67386	17.18825	-4.355882
910.2128	-1.462214	-4.93263	-4.004527	2.276968	-3.574893	-2.275177	10.95016	18.79564	31.64486	1.591232	11.70667	9.714515	-6.442399	15.57761	-0.1488479
910.5311	-2.937164	-2.75494	-15.40259	11.15715	1.490515	-2.942691	0.9138729	3.255615	20.82766	8.275974	7.152037	7.60728	-9.957094	11.4457	4.621835
910.8494	-3.134335	7.643696	-3.145729	8.438439	7.223631	0.7627292	-9.407941	-1.478452	10.24766	3.880986	-1.602223	-0.2990522	-10.94062	13.73961	4.530229
911.1677	-11.79277	9.594462	1.943514	9.837251	2.717735	11.41326	-11.37978	3.071366	6.89354	-2.423909	-16.93646	-2.060781	-16.15116	21.77226	-3.346271
911.486	-8.249379	3.19089	10.62412	5.147459	-6.55052	14.36565	12.07043	13.60231	6.538143	-9.162587	-6.544398	9.419683	-9.805387	20.20335	-3.917442
911.8042	-5.588414	-14.46404	7.46426	0.4867646	-9.496341	5.524252	16.57741	11.36018	1.9865	-12.13509	1.520777	10.24411	-12.16707	5.609585	2.690423
912.1224	-5.333011	-13.31648	14.37552	-5.89426	-5.975996	-14.26964	10.08407	6.910773	8.727659	-5.735607	-3.218771	9.301232	-6.436096	-1.57022	6.147339
912.4406	-10.27875	-4.101666	9.609683	4.752234	-1.853544	-19.53889	-10.49356	10.10903	11.50322	14.48788	-15.90744	0.7489673	-8.956222	3.085191	5.376847
912.7588	-2.099199	8.180353	13.99655	14.87942	-4.55831	-9.283538	-5.353783	16.78033	15.01241	12.34796	-3.321266	11.98453	-5.604029	5.21967	0.0003020439
913.077	-0.2396474	0.6826095	7.316697	10.20408	-8.222017	-0.2929691	2.624987	9.344143	19.00797	12.17294	1.139219	10.11046	-15.28671	10.80374	0.6062417
913.3951	4.459037	3.727445	1.607147	4.842071	-6.324794	-0.254131	8.427742	-3.507671	7.127748	4.902443	2.124643	10.0477	-5.319096	8.699039	5.27205
913.7133	14.36084	-0.7578787	-2.472749	-4.608067	-4.825252	-2.434582	10.55088	-4.53618	-1.191532	6.672548	-6.780388	-9.489145	-5.173084	8.618453	5.600848
914.0314	20.25013	6.078091	-2.147932	-1.703914	6.668555	8.703636	18.03977	9.806442	-0.5300756	6.71683	-2.319805	-1.851272	2.72576	4.744372	2.839642
914.3495	3.644086	-0.09847108	1.543549	5.650464	4.636136	13.64569	11.72732	9.788927	6.744741	8.316957	-6.988568	1.271133	-3.895396	3.507775	-3.514988
914.6676	-14.97654	5.901265	9.65694	7.344909	5.140868	3.148322	9.380478	13.84961	5.04034	-6.749318	4.109276	15.6578	2.514841	7.990161	-0.4158517
914.9857	-22.57191	3.299929	5.533216	-1.304466	-8.173754	1.68436	7.693468	22.36138	5.995138	-8.439339	3.814784	11.90455	3.918653	13.72375	-1.497984
915.3038	-10.01654	8.774911	5.757155	-10.44252	-6.686679	4.776672	20.09485	36.65788	6.373345	-11.60336	6.605194	12.8157	10.98162	14.42689	6.38343
915.6218	-7.866061	3.508474	1.837196	-3.992111	-9.347439	4.410378	15.63973	21.91709	1.294972	-10.2394	-8.917068	4.41934	2.098976	8.098433	5.896488
915.9398	-7.379079	11.50951	6.400195	1.582785	-1.468227	-7.416156	12.63308	10.69534	2.626128	-7.868185	-4.940351	6.094487	-1.460301	12.10467	11.83119
916.2579	-12.02003	2.432662	-2.394085	6.421959	5.645985	-0.3439128	-5.642954	1.748683	1.11156	6.512749	-0.7740298	-0.9855941	0.2680597	4.872196	-1.277526
916.5759	-3.900596	-0.2489837	12.15124	2.576855	-0.4087295	8.032763	-11.52697	-1.039594	7.61462	10.35994	6.558807	-4.00328	5.945429	1.506934	-0.9948463
916.8939	-4.538692	-0.4050406	12.23354	-0.6170759	-14.19667	5.860309	-6.014855	-5.849654	7.248282	4.228579	13.62727	-4.246501	7.623376	5.619699	2.445003
917.2118	-3.343554	3.092927	14.41529	-0.9270187	-7.056299	2.363584	7.394142	6.338128	5.784737	-0.8898516	3.628709	-4.86502	4.269032	13.32634	3.697398
917.5298	-0.1768305	-4.357357	7.153924	8.850316	3.11829	-7.718018	16.64521	14.08523	-4.221021	2.087246	-7.432233	-6.487038	-7.332683	8.19904	-3.415159
917.8477	5.498659	6.876008	4.80823	18.34495	6.309044	-6.921739	13.46885	21.03288	2.63428	-4.873755	-11.54537	5.445214	-8.363194	16.63127	-3.017829
918.1656	2.281464	27.32843	-7.338368	15.16615	5.782905	-11.52675	7.887836	12.36974	11.19201	-6.318025	-0.08788261	3.168511	2.814837	23.56214	3.342225
918.4835	1.915985	26.00228	-7.808628	8.931559	18.14062	-2.089297	6.698386	4.824265	20.90534	-0.5110403	-1.80322	5.700881	13.36208	24.44355	0.7885201
918.8015	-13.7425	-0.4454087	0.02514165	-4.055995	14.27222	1.45899	2.066905	-6.946086	13.29522	12.06021	-4.423191	8.848494	9.742719	5.506181	2.035279
919.1193	-13.94498	-10.69592	8.616119	-8.11232	8.821115	-0.7131512	9.064418	-7.300535	13.47985	0.6188083	-3.054909	20.26915	8.202166	-2.954865	3.507147
919.4372	-15.46889	-0.2663488	11.90251	0.07806718	-5.575119	-15.80801	10.84743	3.461602	7.706726	-7.160728	6.734435	16.05333	-2.514836	2.451569	8.019258
919.755	0.6236998	15.82003	16.3463	1.857113	-11.2167	-8.858508	18.05751	16.05232	8.639411	-7.12184	16.15065	15.4387	-6.634777	11.21478	-5.285294
920.0729	3.22321	11.76253	11.3212	-1.673486	-17.68785	-3.882397	0.5660827	15.30784	-1.156155	0.1091297	12.39496	13.47048	-3.095049	2.88498	-4.433819
920.3907	8.173968	9.717466	3.474161	9.188291	-11.86831	-0.3364069	-1.553628	12.61304	2.508553	-0.5974811	10.15489	11.53935	10.95835	-1.947922	-7.115088
920.7085	0.5372809	0.1199593	-4.483631	10.11368	-4.84263	-2.012279	-0.3222483	6.930188	1.779481	-3.714816	7.6053	3.555585	10.29931	5.30605	-8.105489
921.0262	-3.977065	7.857658	-1.615106	-2.782765	4.048501	5.849759	-3.291399	6.494308	5.275088	-2.562893	3.799369	0.7833422	-3.315139	9.841387	-6.25589
921.3441	-8.856073	4.606725	-8.606088	-5.680939	1.511855	1.03216	-3.239896	7.125224	10.68196	4.279134	-2.45219	1.567163	-3.968886	9.608145	1.748937
921.6618	4.669592	7.671961	0.6258983	11.31077	-8.081981	-3.220543	-1.730295	10.43611	7.655921	4.723991	3.127441	8.814712	-6.008267	4.916541	1.759856
921.9795	11.92682	-6.169088	-2.339601	10.33051	-10.53538	-7.526494	9.106914	7.484457	4.137176	2.732308	7.165349	-2.125041	-6.348545	0.5292024	-3.438656
922.2972	9.314321	0.3817351	-1.320117	8.985617	-6.764776	-1.219396	7.295493	16.25866	-4.539475	-0.3532762	1.45694	3.108571	-9.239224	3.805845	1.888157
922.6149	-1.033543	4.730829	-7.062899	8.268456	-5.177652	2.523618	11.68689	12.77168	-0.5490143	1.297989	1.127639	1.445982	-5.825233	9.584936	4.628462
922.9326	-1.073629	11.8562	0.02894049	5.717996	-12.4077	7.458396	3.800093	3.728303	-9.424281	3.071811	4.526071	12.21244	-7.537277	4.541535	-1.678336
923.2503	-0.6970151	17.67784	-6.508472	8.827184	-12.71359	2.18412	2.426608	4.953262	-5.95203	7.755169	20.68346	18.76562	3.831447	0.09203922	-6.04027
923.568	3.093065	19.42471	-0.6210017	15.05338	-3.516207	2.924853	5.737124	18.01015	-0.006789183	13.85627	19.13972	15.22023	17.22976	6.800088	-3.440205
923.8856	-0.112245	20.81234	-1.546438	14.70531	11.92796	-6.199933	10.7452	16.51589	12.68227	-1.868401	19.24242	5.176763	6.538231	18.48115	-6.279107
924.2032	-2.164584	13.77582	7.749282	12.01303	19.93366	-0.8602819	16.95011	9.307001	8.605567	-8.902549	11.49044	7.565606	1.165457	26.08136	2.509534
924.5209	-6.703522	13.18907	-6.698746	10.99194	23.68961	-0.5390298	17.63285	-3.435622	-1.786333	-9.329271	11.53427	13.55502	2.213847	13.0999	7.918651
924.8384	-0.9482272	8.544162	-16.10657	8.387616	9.755229	3.714903	22.59135	-5.782167	-4.56639	-1.02624	0.9667122	1.81929	4.904622	-9.239759	8.806365
925.156	-8.291744	5.666264	-21.87252	12.26799	7.419119	-5.778606	19.0007	0.9847712	5.675154	-17.72737	16.51578	6.092248	4.327901	-0.7582252	-9.862908
925.4736	-1.526274	-1.750707	-6.450101	8.423822	10.88869	-5.095788	14.03321	3.610661	16.50071	-17.04182	16.76885	7.359949	11.58414	16.5573	-8.430498
925.7911	-7.874209	-7.657222	-0.7876849	-1.930586	12.32917	-9.419561	-12.66146	-4.788754	12.75612	-6.18363	6.505525	8.447463	3.789186	17.43449	-12.01093
926.1086	-2.978428	-4.841583	-15.04382	-5.95292	12.99214	-7.013488	-5.022469	0.4503442	6.995672	8.208938	1.800717	13.34394	0.3617337	16.0118	-8.482699
926.4262	-6.343681	1.870972	-17.60448	-1.692506	10.39902	-0.3805882	4.120847	7.257431	1.328016	-2.237295	17.0339	17.86193	1.252002	22.76968	-3.157848
926.7437	4.223272	8.679115	-13.04362	-1.60566	8.150155	4.388113	16.07272	17.22272	4.939166	-4.889023	21.53918	0.9947109	4.193449	11.88152	14.65578
927.0612	-3.445609	13.38674	-5.342922	-1.520999	-1.763238	0.1153533	5.478518	21.60595	6.223152	-7.192269	10.13824	-3.562853	-7.316255	2.537845	4.077046
927.3787	-7.271986	13.59039	0.2021497	5.211219	-5.57791	-0.8178756	15.4823	22.07131	7.367377	-2.653528	12.30893	3.097151	-7.570289	13.59966	2.375408
927.6961	-16.79752	13.44981	2.955333	-1.403326	-4.302562	-0.8449903	7.869208	13.88931	6.737395	-10.71993	16.27819	12.80821	-10.8243	11.61547	1.643754
928.0135	-8.968997	14.09453	-4.307531	-7.085528	3.917407	-7.214702	2.852493	14.00809	0.0883773	-7.729991	20.44986	14.39865	-14.2598	2.669937	11.60623
928.3309	-2.248205	14.52181	-4.986763	-5.774	9.06994	-10.18175	-5.519611	4.607618	-10.30217	-10.68289	11.7939	-0.2104957	-12.34381	-7.28266	3.265878
928.6484	-3.73629	-0.2137762	10.08024	8.555572	0.5816702	-4.570858	-4.483059	-7.497666	-8.447427	-12.06558	4.329981	-7.969859	-1.329237	-5.26885	10.69464
928.9658	-8.613923	-14.23422	12.23348	8.556895	-9.22369	-2.468336	-9.869889	-2.491475	-1.638773	-11.27087	5.252838	-4.989655	-0.4868867	0.2741671	11.89195
929.2831	-1.129462	-6.763185	8.718974	2.899483	-12.64793	-3.63719	-13.5265	-6.529486	-0.9919298	2.574461	4.035131	1.892362	0.261177	6.648856	1.581637
929.6005	11.83051	1.770267	1.378156	-0.9741985	-0.3486581	-1.136957	-5.486553	-5.501347	-3.515475	1.021333	2.465707	-3.395655	0.6739529	11.0389	-1.899686
929.9178	4.473441	5.713553	3.341777	7.154942	3.02271	1.238707	4.520073	-5.232537	10.37329	-4.29325	-2.626721	6.276748	7.954607	6.679901	-7.199172
930.2352	-10.04604	-4.197223	-7.72787	10.62402	-5.456432	-7.844527	7.192134	19.1146	19.77318	-6.954871	0.3220246	8.667254	1.624225	10.09774	-11.59389
930.5525	-13.90597	-2.284326	-2.08953	14.07081	-10.50451	-12.06193	-0.04506959	8.142637	14.17624	3.507269	-4.386208	7.198361	-1.124947	7.061052	-12.66823
930.8698	-7.955564	1.43612	-11.91892	8.319883	-8.977042	-3.552973	-7.372717	4.236476	12.21225	-1.421315	-4.298611	11.46087	-8.953486	10.914	-0.5341867
931.1871	-3.273211	10.32404	-12.60839	3.186077	5.952231	3.963307	4.604778	8.493495	7.9784	-11.75884	1.069562	17.66437	-4.982879	8.7631	-0.7538565
