SPECTRUM DATA FILE
SpectrumCount:	7
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	press0_2	press0_4	press0_6	press0_8	press1_0	press1_2	press1_4
Date:	2022-02-16T16:39:57.0793301+00:00	2022-02-16T16:41:53.4875983+00:00	2022-02-16T16:42:37.8891153+00:00	2022-02-16T16:43:58.5908464+00:00	2022-02-16T16:44:44.0927301+00:00	2022-02-16T16:47:09.5960090+00:00	2022-02-16T16:48:10.2987359+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.2710881	0.222379	0.1448925	0.08582424	0.06430244	0.06372198	0.05398405
Temperature:	24.6405	24.53796	24.53796	24.6405	24.53796	24.6405	24.53796
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611
ProcessingSteps:	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7
803.7014	3531.629	841.4841	1187.973	1481.596	916.8853	440.2016	489.143
804.0246	3602.334	865.1422	1216.362	1465.957	912.5148	414.6824	497.1816
804.3478	3612.708	883.5482	1168.372	1390.866	867.0778	372.5126	488.5547
804.6711	3684.352	897.9041	1118.682	1351.254	833.615	382.6456	473.7191
804.9943	3628.345	964.3323	1075.086	1322.957	796.8605	421.029	464.6559
805.3175	3454.004	1033.812	1054.282	1286.626	765.6479	439.0105	454.448
805.6407	3243.147	1019.948	1071.773	1221.557	741.4434	407.6121	444.3054
805.9638	3143.269	940.2784	1107.396	1148.468	743.3713	365.804	437.3243
806.287	2986.03	872.3399	1096.757	1029.729	753.627	345.8547	429.7998
806.6101	2866.802	847.847	1064.712	947.2658	742.8588	382.515	412.9302
806.9332	2722.547	810.9985	1063.831	917.8231	710.8152	416.793	399.3415
807.2563	2680.674	795.7957	1083.474	916.5933	695.1984	448.0161	409.7766
807.5795	2622.476	827.2983	1038.638	883.1218	694.5455	458.5857	405.4456
807.9025	2502.772	893.6381	1037.177	841.8197	686.9647	503.4131	401.8945
808.2256	2263.433	955.6563	1079.639	780.9749	666.3215	531.8592	392.1094
808.5486	2087.236	1033.832	1134.424	759.3054	654.14	540.3621	384.7065
808.8716	1981.184	1089.341	1085.869	720.3444	652.3142	524.2958	357.2205
809.1947	1897.65	1132.83	1048.273	682.2829	648.9045	544.0781	344.8929
809.5177	1805.998	1187.334	1035.251	634.8547	635.4001	570.0723	337.7039
809.8407	1710.01	1315.429	1045.611	618.5139	633.3484	572.548	354.9124
810.1637	1600.317	1448.178	1061.414	609.9257	636.3897	558.4065	352.7653
810.4866	1502.021	1578.561	1116.852	605.6362	632.9523	607.0069	343.2261
810.8096	1416.395	1676.869	1209.46	595.1813	624.0261	647.0432	327.0612
811.1325	1414.731	1770.57	1304.823	577.4716	628.6526	644.0519	320.4801
811.4554	1425.523	1872.261	1351.777	563.631	618.4766	637.5265	314.7597
811.7783	1431.109	2045.498	1354.623	543.4316	620.2161	718.8416	321.8239
812.1013	1372.501	2232.11	1353.108	545.6537	633.2185	776.0132	334.8439
812.4241	1367.274	2392.733	1379.267	578.8964	651.7183	833.3094	330.2359
812.747	1403.432	2481.652	1435.953	585.6154	651.4667	885.7662	325.2935
813.0698	1524.445	2580.399	1499.503	552.1569	648.7797	893.0148	329.6735
813.3926	1640.311	2682.346	1536.138	527.6753	648.2534	808.9141	324.4569
813.7155	1743.915	2821.518	1549.991	542.215	658.0234	776.941	317.4423
814.0383	1837.505	2980.519	1568.132	560.6939	665.9828	786.0838	308.4238
814.3611	1986.024	3139.546	1591.441	556.3157	679.0352	816.8427	321.2535
814.6838	2146.728	3195.347	1597.255	534.7959	690.93	846.8519	335.7435
815.0067	2327.755	3214.37	1579.067	526.9822	692.3463	882.2654	336.6689
815.3293	2486.118	3212.446	1538.396	521.0914	660.9048	828.637	334.1281
815.6521	2636.448	3227.741	1513.975	506.0197	626.39	809.8932	340.2801
815.9749	2778.995	3152.587	1462.012	499.4079	592.2966	821.1007	350.4956
816.2975	3001.247	3093.767	1388.557	515.041	566.2086	847.4195	332.3935
816.6202	3175.373	3075.62	1322.243	508.9265	557.4391	779.5554	313.8115
816.9429	3359.042	3136.247	1300.573	489.2164	561.5266	773.8883	308.722
817.2656	3438.779	3134.951	1248.621	466.4714	547.7116	780.8973	304.067
817.5882	3462.488	3049.195	1170.466	490.8306	510.3209	805.9363	309.7904
817.9108	3431.741	2954.139	1114.516	493.4522	479.9872	734.7711	323.2949
818.2335	3540.382	2869.064	1095.564	502.5301	446.5513	679.6415	336.3697
818.5561	3696.245	2773.904	1051.52	484.6002	414.4972	615.3402	330.4889
818.8787	3881.833	2710.227	992.7998	495.3907	393.3412	594.0082	326.9239
819.2012	3902.097	2646.087	913.3959	470.8195	366.1124	547.8389	318.7538
819.5238	3794.901	2530.182	835.5857	464.8654	342.4835	514.6103	306.8788
819.8463	3697.939	2359.92	750.1483	466.9652	323.9759	488.1432	312.8742
820.1689	3746.003	2254.954	690.1769	505.9253	317.7415	476.9256	338.0237
820.4914	3765.463	2168.27	639.9645	499.3237	283.4875	441.4448	341.6955
820.8139	3764.038	2102.129	586.598	498.9333	257.4428	405.2079	323.4449
821.1364	3695.074	1997.811	542.9073	496.7695	248.2426	388.0804	307.3817
821.4589	3687.845	1891.968	506.9006	519.7422	248.3961	390.7297	304.5239
821.7813	3673.264	1789.439	483.0622	513.3348	234.8525	384.5883	300.1421
822.1038	3567.315	1717.22	445.2425	520.672	226.1694	359.8141	304.1313
822.4262	3279.545	1657.672	409.8561	524.1726	217.3236	347.9932	327.6846
822.7486	3096.888	1622.217	376.3024	534.2889	211.4189	319.167	358.8243
823.071	3107.128	1570.548	350.9172	549.9092	198.7537	306.3636	366.026
823.3934	3109.704	1480.648	321.8097	572.5627	199.8561	282.3927	350.977
823.7158	2995.563	1396.884	303.809	579.4557	200.8517	279.6507	340.5743
824.0381	2913.238	1381.113	288.6172	588.2691	202.7873	266.0828	341.1583
824.3605	2888.431	1339.652	275.1597	618.882	199.2822	262.6988	337.8691
824.6828	2835.958	1286.644	260.6569	630.9547	207.8806	244.0462	341.3416
825.0051	2690.282	1205.411	248.1486	616.3707	207.2726	220.5204	340.3585
825.3274	2664.031	1188.445	261.5003	584.16	200.3902	190.5193	348.713
825.6497	2650.869	1156.24	264.1859	597.0612	185.8267	161.9529	327.985
825.972	2602.147	1139.632	262.2566	614.1215	196.3168	151.625	321.1016
826.2943	2460.508	1091.037	243.791	610.4717	199.1335	143.696	309.3794
826.6165	2394.464	1073.311	250.9437	620.2019	195.2915	134.6064	314.2126
826.9387	2337.163	1051.559	250.5724	625.2164	183.1953	130.3255	301.01
827.2609	2280.193	1023.767	252.6774	637.7867	182.7035	135.4897	294.691
827.5831	2153.625	995.4286	240.5991	602.2551	185.3503	127.7899	290.7227
827.9053	2056.428	984.1783	253.8985	607.3102	189.375	111.4093	280.7
828.2275	2008.597	991.0724	271.2016	589.8248	195.1331	110.1885	283.7229
828.5496	1986.646	980.3544	277.9196	605.9014	203.2985	102.9558	293.9091
828.8718	1920.896	959.4747	280.9563	595.9489	210.3301	109.3252	282.7567
829.1938	1878.253	952.4214	290.5371	583.0058	210.211	102.2673	255.8691
829.516	1873.609	956.412	303.7969	564.2425	194.6468	108.3641	251.7278
829.8381	1862.498	973.1937	298.1346	567.8799	181.8476	108.107	258.2433
830.1602	1802.612	953.8972	298.8274	572.7313	191.5053	123.377	243.3012
830.4822	1732.993	930.7761	298.4861	587.4496	212.0763	114.8549	223.6543
830.8043	1695.764	920.594	303.4852	586.1768	216.5241	108.1466	220.1215
831.1263	1688.989	921.5217	312.2662	564.48	217.4402	110.6818	208.1386
831.4484	1640.824	901.166	323.7724	534.4187	222.0704	102.162	204.1423
831.7703	1567.2	891.6824	341.3458	522.757	221.8476	94.1353	207.8537
832.0923	1510.421	914.356	330.024	521.8122	212.9759	92.30794	216.4033
832.4143	1486.903	939.6926	329.0757	528.5908	215.6824	101.6098	197.2557
832.7363	1426.017	953.9861	323.7827	533.2759	214.799	99.18372	188.1219
833.0582	1390.353	964.0731	334.8824	510.075	225.5897	102.7738	181.9624
833.3802	1387.677	965.218	331.2221	494.0237	230.565	124.104	170.4993
833.7021	1397.246	991.1851	336.2646	485.9053	236.7234	116.7387	148.0726
834.024	1341.008	996.8034	342.566	497.954	236.1382	110.8708	150.9396
834.3459	1287.902	1011.761	348.3775	498.8544	236.9848	116.1037	157.7231
834.6678	1252.555	1013.985	352.4783	503.2124	229.9574	128.2188	151.5008
834.9896	1235.393	1029.081	352.5811	499.2404	224.6854	113.3433	134.067
835.3115	1201.692	1048.854	364.1982	499.4553	236.3029	112.5498	135.9986
835.6333	1171.27	1078.815	356.9178	486.93	238.9556	124.79	144.7088
835.9551	1124.012	1062.188	347.8824	492.9712	247.4183	117.158	138.2479
836.2769	1087.991	1043.882	338.2008	511.8015	244.0742	116.7049	123.2035
836.5987	1059.619	1040.336	345.2262	507.4485	240.9794	136.7122	124.0034
836.9205	1029.826	1056.551	353.0899	477.8927	223.4852	149.9123	134.8197
837.2422	1002.313	1047.856	363.6575	463.4256	226.6763	139.9808	138.5313
837.564	1010.764	1057.628	354.7818	465.5544	245.9554	135.5836	128.9373
837.8857	1055.085	1070.809	332.5047	452.0909	271.5094	133.4283	121.364
838.2075	1056.244	1128.601	321.8093	450.6638	268.0484	142.8319	115.7592
838.5292	999.6723	1175.936	320.5588	442.703	249.2639	137.075	122.9639
838.8508	941.0723	1200.068	314.2512	437.9489	231.6326	138.5713	126.215
839.1725	908.1196	1168.08	309.1389	428.7196	233.068	128.6248	124.1141
839.4941	906.6226	1167.501	323.077	432.2108	237.4474	131.6134	116.7904
839.8158	896.9677	1181.389	323.9295	432.1081	238.8985	131.2338	117.0583
840.1375	888.6047	1211.651	319.7472	438.3097	238.6728	127.0633	116.0736
840.459	846.6342	1207.17	319.9514	443.1927	230.3155	138.1396	120.6469
840.7806	798.0078	1197.187	326.8369	425.986	231.743	136.5883	118.4249
841.1022	756.4435	1172.345	331.4545	402.9618	229.3524	133.654	119.9558
841.4238	735.7565	1198.434	331.1048	393.1891	225.9576	117.4285	117.7564
841.7454	739.4368	1233.991	317.1696	411.0414	212.9299	117.5101	120.0038
842.0669	744.9413	1249.924	303.3589	417.957	218.5231	121.302	125.1007
842.3884	723.7495	1251.522	306.2371	422.7323	230.0428	109.1164	131.0966
842.7099	693.7687	1258.162	310.78	418.1739	238.4594	114.6336	120.5634
843.0314	670.6145	1232.575	296.7418	407.6153	240.7294	115.432	106.4617
843.3529	677.7114	1234.671	298.8082	397.8217	236.5904	122.5892	98.50273
843.6744	673.629	1285.175	297.3462	397.222	216.1894	107.719	109.0647
843.9958	671.2316	1281.513	306.5749	392.02	201.8431	98.43143	105.1809
844.3173	643.8384	1227.667	316.4038	377.2275	209.6476	95.24861	108.7116
844.6387	593.2548	1186.939	324.0311	373.0161	224.7716	101.6972	99.48696
844.9601	550.5006	1173.854	313.4598	387.3026	226.0252	110.9064	103.3549
845.2815	539.686	1180.998	296.9906	387.5103	222.402	111.2628	96.50529
845.6028	562.8265	1209.018	306.1372	365.1042	225.0565	98.95453	100.7005
845.9242	578.4365	1234.088	321.0901	347.681	234.2768	90.60629	103.5526
846.2455	568.1711	1202.672	333.8838	355.7971	237.9969	97.64648	102.1087
846.5669	539.2539	1181.434	335.6407	364.0856	255.7296	115.2848	98.1372
846.8882	517.8495	1188.927	321.1002	343.5242	255.6572	111.4655	99.9827
847.2095	521.7314	1213.929	321.2655	350.2424	254.6951	110.9219	108.3634
847.5308	518.8756	1191.361	326.5639	365.0386	242.6931	112.4925	111.3653
847.8521	503.6741	1133.438	351.474	374.3926	237.0788	105.1344	114.8074
848.1733	480.4246	1124.222	350.3028	345.1592	230.7421	98.23287	110.4279
848.4946	463.235	1165.653	335.1257	329.8563	232.5798	100.7746	99.76583
848.8158	451.2773	1211.712	309.2607	325.3516	247.118	111.774	94.04812
849.137	454.204	1218.321	317.4215	325.5075	264.0062	115.2236	91.30323
849.4582	450.7901	1204.678	346.954	319.6395	265.3825	124.1425	96.52754
849.7794	436.6037	1160.264	350.0486	327.4261	257.4653	123.2521	95.00721
850.1006	422.0689	1110.734	342.7401	341.9567	258.2226	120.4241	99.71626
850.4218	428.7424	1099.339	357.3516	327.0671	273.8086	104.4169	91.87244
850.7429	438.9397	1099.342	375.6147	312.8466	273.821	94.3344	93.41296
851.064	432.3603	1114.575	375.2305	311.4505	263.5874	101.0417	85.57539
851.3851	416.9118	1114.969	362.1263	316.2897	255.53	118.9837	90.84531
851.7062	380.3232	1101.158	353.669	311.2764	260.3148	135.5582	84.48284
852.0273	342.3887	1066.752	354.0867	292.158	259.5175	128.4933	78.8205
852.3483	321.6994	1059.326	373.6372	276.7348	266.4782	120.1927	67.45394
852.6694	333.9868	1042.601	385.2202	273.6654	265.5925	106.3487	79.8712
852.9904	348.5909	1031.271	374.7709	283.3727	283.9169	103.0254	87.81503
853.3115	352.4138	1026.311	381.6927	278.3256	284.5718	105.2501	89.36321
853.6324	352.1213	1025.989	391.8811	272.7694	293.4909	113.0116	72.34677
853.9534	336.0284	1001.639	403.5482	267.4771	284.3994	98.69703	80.39814
854.2744	325.1464	963.7534	395.5274	260.1798	286.4289	83.87911	85.74842
854.5954	321.0108	934.7995	396.1322	257.9759	280.8253	91.58748	91.38868
854.9163	327.1466	909.0031	404.7005	266.1378	287.8503	120.8353	77.68265
855.2372	315.7101	914.5914	431.5037	261.225	287.6011	118.2946	83.54751
855.5582	293.4855	947.0997	453.2493	249.0056	289.0269	108.0187	91.38036
855.8791	288.1375	962.5709	456.3641	239.8571	289.1022	108.4643	102.5622
856.2	296.3477	926.4694	461.5512	245.5011	296.9492	126.2961	102.4686
856.5209	311.974	882.0978	466.2427	272.6594	305.0473	125.5245	100.2619
856.8417	302.0019	871.7508	455.7525	286.8869	302.7497	113.0884	91.87205
857.1625	277.9041	861.1857	441.956	270.5616	296.8955	104.1074	91.22403
857.4834	247.6757	851.2311	456.6069	238.5328	279.9818	95.50535	89.47885
857.8042	257.1268	839.3941	488.1723	222.0028	287.2087	93.16585	85.46358
858.125	270.2509	828.873	492.0987	223.8488	284.0344	104.8019	87.81662
858.4458	265.8457	809.3067	496.4433	223.8627	292.6144	111.5403	105.4177
858.7665	242.4606	794.4852	494.4032	219.677	298.5197	110.6668	116.0089
859.0873	242.1438	772.3524	496.1209	212.7996	298.8464	112.3	119.2359
859.408	234.3641	779.7133	501.0882	215.4701	283.0268	111.5972	108.1576
859.7288	235.2521	762.5934	520.9203	213.1623	277.6681	103.6537	110.5025
860.0494	240.2195	737.9832	532.7493	215.4799	296.292	104.0524	112.8455
860.3702	241.4697	715.5845	527.1065	197.3585	291.16	113.7522	130.4263
860.6909	225.8563	739.159	520.4951	169.9143	288.5011	109.3398	122.9155
861.0115	221.9169	732.9396	533.5634	163.7931	292.8304	111.316	118.745
861.3322	227.3222	701.114	556.08	184.843	298.0905	132.6017	107.9917
861.6528	226.7869	695.5594	554.1802	193.3897	288.5887	140.3208	118.4156
861.9734	225.2651	717.5027	530.013	174.2852	277.8962	134.2851	118.8754
862.294	225.8525	725.2005	527.2948	167.4615	277.822	126.6564	120.0893
862.6146	220.2623	690.9049	555.3723	170.5491	273.8159	113.444	122.9201
862.9352	215.8198	670.4963	574.201	187.722	283.7577	116.3493	140.2982
863.2557	207.5536	641.4519	560.6548	176.4321	289.3417	132.8963	140.2462
863.5763	204.5969	633.4877	513.7545	161.8102	292.4369	148.2414	137.5655
863.8968	201.9117	621.1107	531.0262	163.7348	293.8895	142.2147	128.1372
864.2173	197.2628	610.6704	586.3032	174.9158	300.6752	154.7959	132.4347
864.5378	184.9436	594.2163	650.4429	178.3438	290.262	164.8415	142.8492
864.8583	186.1719	591.1799	664.6796	168.4837	279.6426	154.2528	164.9747
865.1788	178.4347	596.0677	651.9415	167.4568	286.9073	144.3989	172.535
865.4992	176.5449	578.8363	625.2448	162.9448	297.2736	154.0184	170.356
865.8196	164.0916	578.3212	631.7404	163.4128	290.1555	162.8283	168.5979
866.1401	181.0648	576.395	639.7076	163.1769	273.8672	175.1109	161.2226
866.4605	174.8296	582.1627	620.5452	161.4786	262.3652	161.729	160.4389
866.7809	177.8765	580.3514	587.5341	152.978	255.4337	151.8629	167.0839
867.1013	152.9383	575.0115	596.9128	146.8059	242.309	134.9738	182.6956
867.4216	163.9354	555.77	631.6854	156.2672	237.8402	147.6472	179.7654
867.7419	170.0728	551.1072	678.7159	161.2333	238.1011	154.3373	180.2229
868.0623	171.7742	549.5549	681.8497	150.1219	240.4832	172.5769	178.9833
868.3826	154.6	547.8826	671.9358	142.7992	239.4186	192.6171	188.5284
868.7029	141.6618	529.4202	658.8906	147.3652	247.0366	204.214	193.1803
869.0232	141.3522	522.7491	661.1197	145.0033	251.3244	194.8183	192.2943
869.3435	139.0668	493.351	664.9589	139.1497	231.4032	187.4465	177.7785
869.6638	139.6441	484.6905	690.0232	136.7278	215.4358	191.4797	177.6671
869.984	139.975	466.1644	701.5377	141.4048	224.5405	200.6178	200.294
870.3042	136.363	463.2224	700.5764	139.5671	229.0273	188.8953	209.0514
870.6245	132.4059	451.8887	690.8151	137.858	220.0679	179.6584	199.5937
870.9446	135.5388	464.0064	682.9483	131.6093	202.0161	181.6398	190.992
871.2648	134.6749	461.2762	674.2148	124.7858	193.0181	186.324	192.882
871.585	132.1103	441.8177	662.7798	126.3476	189.8848	200.0465	190.865
871.9052	135.2252	414.7316	671.5933	138.5205	193.9575	200.1142	189.682
872.2253	128.9539	402.253	677.5499	141.669	193.2571	193.4502	195.1204
872.5454	100.314	412.2781	672.0852	129.5184	184.9013	175.2784	197.9545
872.8655	82.88705	420.7235	657.8158	109.2449	190.4241	187.4617	202.0877
873.1856	99.5131	414.9659	657.5861	104.0828	184.3712	197.8339	203.5938
873.5057	109.8323	414.5669	666.275	104.0455	182.0881	192.7709	197.8173
873.8257	110.2636	421.0884	671.3941	108.515	173.5726	175.1673	202.9709
874.1458	97.883	413.2997	675.7341	121.2983	171.7347	176.8501	210.4095
874.4658	95.73845	399.8913	658.7277	130.8842	157.613	181.7052	207.0428
874.7858	93.15664	384.287	628.4784	125.6433	151.199	190.9906	207.0582
875.1058	79.64847	367.8846	609.4565	117.5329	154.1157	197.9309	203.8489
875.4258	67.98122	347.3582	624.9775	123.5391	148.118	192.2576	208.5185
875.7458	73.58858	348.2592	631.2443	140.0903	143.9767	197.9348	201.344
876.0657	92.64095	340.7629	643.4442	139.9542	147.3483	204.6336	217.6259
876.3857	90.38088	329.88	660.5527	134.9225	156.807	205.5207	225.4471
876.7056	78.93948	311.9245	677.1943	120.495	151.9518	199.2699	232.411
877.0255	80.43668	304.4855	667.6035	133.4533	144.8617	210.8067	219.9005
877.3454	80.44177	310.4902	652.6373	142.3568	142.1313	217.1411	211.5606
877.6653	84.52169	324.683	656.1487	156.6458	121.3101	205.3674	211.1328
877.9852	86.5203	323.7604	661.8796	158.2396	109.8152	212.8011	213.6084
878.305	89.98502	323.9456	658.5932	165.6521	115.9498	226.6572	220.9732
878.6249	85.18334	320.669	641.958	167.0705	115.8499	220.233	219.9911
878.9447	73.52484	318.7181	614.2048	144.2318	103.0267	190.826	208.5138
879.2645	68.58354	303.6936	593.3718	138.2949	95.42397	183.5655	202.691
879.5843	64.92184	306.8654	565.2813	149.5423	97.69627	197.2631	219.7866
879.9041	68.31024	308.1909	597.3008	161.1129	93.73402	209.9794	226.4305
880.2238	66.99335	294.8709	631.3864	159.4565	88.09286	214.672	227.4719
880.5435	61.68447	275.3643	652.2522	163.8374	93.66337	210.3511	232.1067
880.8633	51.48881	270.3244	636.7784	166.1927	93.34751	194.7503	236.1041
881.183	44.19761	280.8116	620.4132	159.3761	98.47827	179.7448	220.803
881.5027	52.67368	266.8346	590.1363	164.2562	102.7755	186.2653	209.3383
881.8224	57.96217	264.9992	572.1725	173.3205	104.9842	196.5752	203.002
882.142	55.3377	265.9758	588.0206	171.251	88.24809	196.0994	202.7715
882.4617	46.49322	265.7347	572.1812	168.0324	80.36304	179.334	201.444
882.7813	42.58607	253.7014	556.0041	171.6826	84.37029	179.1542	213.354
883.101	40.20633	243.5775	544.1258	172.61	87.90218	184.6432	226.5258
883.4205	40.92736	234.1812	549.0376	175.3985	74.62798	185.0328	222.0621
883.7402	42.60264	235.7901	541.3623	176.2358	68.19808	177.2281	214.9537
884.0598	43.55282	248.6602	549.4138	188.8134	62.32817	180.4922	205.3953
884.3793	41.21029	246.9324	510.6844	187.2636	60.97949	170.6998	215.7923
884.6989	34.15831	237.8206	472.4817	185.9346	66.70566	152.2533	214.815
885.0184	26.22189	231.024	468.0958	201.3547	70.72458	156.6033	207.3244
885.3379	21.7413	230.4743	505.037	203.8075	69.71739	174.3475	198.6203
885.6574	27.91109	226.5443	506.5847	207.8043	61.13167	177.5484	205.7218
885.9769	27.46485	223.0931	501.1334	209.5343	68.41454	162.6827	205.9328
886.2963	22.92247	216.1177	507.0431	210.7865	63.78307	161.3594	199.6637
886.6158	20.72761	207.8883	506.5631	212.2435	65.98826	167.8784	197.4825
886.9352	25.32303	214.8589	497.6957	194.1059	60.83465	155.3307	199.8634
887.2546	38.21206	202.4974	484.8584	199.6203	70.856	150.2393	194.9729
887.574	26.2256	203.4611	509.3099	191.8514	66.55337	137.883	195.8912
887.8934	26.53677	198.2938	511.1609	217.0758	63.38078	143.8617	182.9285
888.2128	19.34644	206.7869	476.8911	220.1716	55.81126	145.0015	172.7621
888.5322	27.1415	199.3516	434.5921	230.3187	58.0327	149.4955	172.8701
888.8516	22.60439	197.2857	440.127	232.4901	58.01864	142.6014	185.1861
889.1709	35.26818	186.9063	460.5019	235.835	55.30538	127.5019	185.9369
889.4902	42.14148	176.7296	458.0397	239.9682	60.06421	122.1532	184.6696
889.8095	37.96288	181.0642	445.3711	241.4814	64.47491	122.8824	183.1553
890.1288	25.5381	175.4561	439.4618	240.097	67.18534	131.8957	186.4398
890.4481	23.89901	168.1083	445.2026	242.6425	66.26282	127.5944	189.2436
890.7673	26.51524	167.885	458.1337	248.0289	62.47388	133.217	187.17
891.0865	19.37704	168.0871	469.3943	271.6344	61.68311	139.2789	176.5784
891.4058	13.10449	158.854	458.567	280.7443	62.03827	138.4191	165.339
891.725	13.83511	153.2185	436.7419	278.942	61.985	130.4401	168.0274
892.0442	13.40966	152.7925	410.4943	248.5295	56.3999	120.791	174.4389
892.3633	3.18628	158.8031	401.153	224.8026	67.64143	111.4091	179.9268
892.6826	6.695465	153.7574	400.7137	207.3492	69.00562	96.47277	172.6474
893.0016	12.95212	148.4943	407.146	228.7025	70.09528	107.2069	167.2969
893.3208	2.264122	144.9308	405.4339	241.6758	70.62431	103.2178	152.8804
893.64	-4.931292	144.6127	397.6011	259.6024	72.94506	108.4262	140.4855
893.959	0.2949486	139.2843	401.4301	250.1694	56.93431	103.443	140.7467
894.2781	24.52068	130.5412	408.0221	251.4991	52.39403	107.8153	150.0034
894.5972	14.45804	130.1994	422.2388	249.612	58.14548	110.5343	161.8484
894.9163	10.17239	117.682	423.4153	262.4663	73.437	118.034	164.3215
895.2353	7.441565	116.4526	410.5094	261.5003	80.39935	117.3404	151.9167
895.5543	18.93114	120.7622	385.6041	244.9538	82.24579	97.84588	138.4088
895.8734	14.87776	130.2544	368.7086	242.6074	78.79978	98.07661	126.5802
896.1923	12.02551	127.6962	357.3399	246.6782	77.79926	102.6623	132.392
896.5113	8.71172	112.0096	351.1943	267.1309	77.58488	109.6718	129.6901
896.8303	12.3689	114.8208	341.9987	281.6361	82.1618	91.27894	140.6296
897.1492	6.22424	114.0043	330.7852	293.3998	86.09701	72.00405	140.811
897.4681	4.642353	119.3795	323.7804	284.0274	72.59409	62.07293	137.4877
897.787	7.718987	111.0827	322.6007	269.7797	63.74555	79.63124	124.1987
898.106	13.95169	110.8674	335.6267	258.2208	75.61343	91.3119	125.0647
898.4249	11.36392	112.9162	333.0825	263.5521	95.16174	89.86858	117.7108
898.7437	5.649856	114.9142	336.9934	258.3351	95.37998	90.80724	117.7699
899.0626	3.323436	106.8332	343.7408	266.1834	88.44986	93.45472	117.3266
899.3814	13.27454	101.5773	361.0543	270.4691	92.89942	97.1055	120.3276
899.7003	3.527785	115.5286	365.3232	270.8072	109.7978	73.37595	101.786
900.019	-1.236025	114.3168	336.277	261.4231	115.1331	65.83691	102.5475
900.3378	7.1072	102.3062	306.9471	256.1069	102.4014	67.06515	102.6975
900.6566	31.53904	87.02117	294.6351	250.4581	90.67821	84.02447	108.0925
900.9754	18.14674	77.29426	311.318	236.6972	94.80205	73.8138	96.99438
901.2941	6.955695	67.39999	305.6472	246.8987	96.34709	67.78205	96.5013
901.6129	7.118958	74.5696	298.4281	246.8016	94.99188	75.13737	86.74831
901.9316	11.89014	85.39568	284.0232	250.4634	95.13758	83.98523	98.97368
902.2503	2.647877	94.46915	260.3507	244.9736	97.95296	71.47637	100.6713
902.569	5.433825	93.8623	249.7501	258.2903	94.68259	62.73813	107.0576
902.8876	16.39852	95.31973	268.8934	252.8101	100.3223	53.85113	98.56661
903.2063	22.80095	89.62154	281.4089	267.8301	107.4717	64.96716	98.84332
903.525	5.872915	81.40135	287.0148	263.3188	109.3858	62.39206	79.63296
903.8436	2.885945	81.2285	281.2588	252.3299	108.1572	73.52356	72.15213
904.1622	-3.593825	76.53706	281.3654	234.5623	110.039	72.0071	78.57571
904.4808	-4.12015	74.95249	269.517	241.6891	115.2256	77.23866	85.86693
904.7994	4.433017	63.99995	263.6943	249.09	113.7402	64.00475	76.08792
905.1179	11.56132	66.56125	251.1662	240.6216	114.0799	49.76347	57.21302
905.4365	6.7399	61.20884	248.6671	237.035	109.1225	43.12455	48.95196
905.755	6.249593	69.52927	236.1366	239.0813	114.0976	52.13938	53.19577
906.0735	15.85715	63.81986	225.2102	239.4253	120.3259	57.3903	64.17065
906.392	-1.020319	75.82294	227.0161	226.9122	136.3911	59.04256	67.20225
906.7105	-9.035048	66.57917	227.7929	227.235	134.0499	48.10716	62.31553
907.029	1.891416	61.21401	229.3088	245.2479	125.336	56.36591	64.86366
907.3474	19.61096	51.50183	225.1982	243.5477	118.1242	55.06739	70.19287
907.6659	13.02451	60.6835	219.6887	222.7715	124.491	65.23884	71.99212
907.9843	8.538077	55.60472	207.6445	214.0165	126.6765	49.89357	58.31775
908.3027	1.388875	52.93099	210.0401	234.5989	125.1146	62.17124	47.79504
908.6211	11.7502	55.70136	205.1943	243.0558	111.4062	60.02557	39.52761
908.9395	15.35606	60.03134	202.0507	237.7348	117.839	68.44942	52.73951
909.2578	11.18706	50.59575	200.9319	231.6302	137.8653	60.01768	63.82933
909.5762	1.348775	43.75938	204.3532	239.6829	150.9399	64.39555	65.59711
909.8945	-2.106275	47.23048	211.7343	239.7555	142.8916	62.35946	49.93939
910.2128	2.004107	50.53652	201.854	240.5428	140.4592	63.30555	54.25373
910.5311	1.56454	43.13328	185.6878	232.572	132.597	60.23563	60.58458
910.8494	5.024152	41.46781	179.7272	243.2661	128.5345	55.83616	57.93692
911.1677	3.505938	43.0436	189.0619	244.1618	130.9047	51.80753	51.60928
911.486	-1.874632	44.55209	182.6876	245.8091	145.6152	55.2082	54.94319
911.8042	-3.248169	44.83832	169.2897	234.3335	135.7667	52.96988	49.11536
912.1224	2.808452	48.81881	170.0007	234.3258	127.5478	49.15377	49.5877
912.4406	13.77032	53.06281	174.653	232.6841	130.8384	44.9198	49.23415
