Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14
807.9025	1206.242	1516.7	2415.16	2763.021	4292.692	5221.168	3976.798	2686.311	1700.823	808.2999	1064.813	4661.483	6945.801	11213.48
808.2256	1170.96	1508.916	2413.322	2754.275	4318.989	5284.783	4117.379	2769.35	1775.131	823.1893	1071.74	4700.208	6737.911	11121.91
808.5486	1146.25	1422.44	2281.812	2665.096	4323.773	5241.058	4102.984	2827.486	1799.618	851.7517	1025.932	4634.053	6484.321	11065.7
808.8716	1111.367	1314.396	2093.653	2452.547	4110.171	4862.434	4030.5	2838.468	1736.03	821.915	943.0295	4676.696	6278.741	11140.47
809.1947	1081.134	1227.24	1938.495	2309.856	3933.712	4486.754	3878.583	2796.648	1592.864	759.5712	887.9094	4613.652	6149.416	10854.11
809.5177	998.1297	1148.477	1868.968	2173.825	3724.676	4198.359	3609.471	2627.985	1465.013	706.3359	848.076	4411.798	5975.206	10317.49
809.8407	926.7045	1120.158	1795.768	2075.537	3683.476	4215.599	3450.52	2503.868	1418.492	681.8541	816.5901	4185.68	5928.201	9924.325
810.1637	886.8124	1084.804	1739.915	2009.443	3631.698	4219.116	3448.479	2448.849	1457.09	682.8845	796.2519	4121.01	5929.084	9762.318
810.4866	895.9362	1042.758	1670.87	1974.784	3549.884	4284.547	3525.831	2438.648	1500.126	662.4344	768.9294	4132.862	5937.27	9762.033
810.8096	909.4424	974.402	1588.814	1855.454	3323.584	4134.105	3455.387	2299.74	1495.67	630.3224	707.004	3929.186	5697.491	9520.761
811.1325	884.5875	920.8063	1456.848	1715.359	3105.01	3821.12	3408.678	2220.524	1467.621	582.2013	640.0856	3518.23	5255.119	9027.981
811.4554	828.9905	851.3094	1332.64	1609.564	2922.639	3339.101	3296.374	2140.085	1399.57	549.2436	596.7246	3154.677	4750.338	8544.824
811.7783	795.1808	823.1381	1257.689	1504.272	2745.743	3095.626	3101.059	2085.777	1337.628	525.4791	560.7281	3143.672	4587.233	8370.955
812.1013	823.3639	823.7741	1192.58	1365.103	2533.159	3005.634	2849.156	1952.748	1293.326	511.6399	519.2335	3147.74	4604.278	8035.44
812.4241	882.0063	829.1096	1132.009	1245.112	2312.302	2884.8	2715.234	1823.794	1307.255	503.6331	503.683	3095.817	4462.413	7599.888
812.747	910.9159	803.3589	1039.624	1135.329	2081.103	2673.088	2611.63	1781.693	1295.001	490.8667	492.8082	2866.634	4116.541	7205.462
813.0698	956.7501	781.2086	942.2195	1042.807	1936.31	2543.976	2519.538	1779.814	1295.343	500.7093	486.7598	2630.874	3786.792	6877.611
813.3926	982.8257	766.0007	861.0401	931.2246	1796.531	2408.577	2417.99	1680.7	1283.802	521.1423	474.6003	2379.703	3566.531	6446.46
813.7155	1034.453	776.7189	817.6342	857.8209	1626.718	2205.76	2289.495	1614.022	1306.92	567.4227	489.245	2226.634	3340.736	6138.047
814.0383	1097.81	804.6959	787.1981	796.7799	1435.528	1958.951	2109.291	1590.112	1268.568	614.9413	497.2733	2071.13	3111.412	5753.553
814.3611	1247.758	855.2357	759.7953	747.1233	1255.297	1727.483	1971.995	1623.143	1298.199	725.4419	550.1066	1903.779	2874.638	5329.849
814.6838	1392.886	921.8733	751.5081	696.1436	1098.607	1561.044	1837.827	1610.791	1337.652	839.2455	612.8121	1737.859	2604.734	4873.19
815.0067	1480.869	996.5155	802.6241	665.9061	946.6788	1413.518	1701.577	1629.567	1426.891	954.4273	715.2097	1664.526	2355.012	4599.263
815.3293	1514.615	1074.918	854.0685	645.5862	832.7963	1280.957	1560.009	1573.026	1470.244	1029.924	826.0069	1636.885	2221.154	4239.589
815.6521	1652.156	1189.988	902.6829	639.0862	717.1996	1157.549	1467.659	1538.673	1531.992	1130.161	969.6201	1585.045	2143.194	3847.511
815.9749	1866.979	1328.84	947.8259	656.6053	615.3904	1026.214	1379.606	1518.344	1559.059	1233.97	1087.465	1501.269	1990.142	3422.937
816.2975	2070.668	1472.076	1023.594	703.2424	533.2322	856.5867	1300.967	1579.88	1598.784	1423.678	1286.494	1508.012	1891.743	3089.135
816.6202	2165.562	1585.093	1094.595	728.1514	467.382	731.0696	1217.815	1669.964	1686.227	1667.947	1483.477	1545.673	1895.63	2786.399
816.9429	2274.242	1721.825	1210.557	756.0471	421.785	680.811	1192.455	1751.919	1842.474	1889.48	1704.918	1628.739	1899.485	2638.111
817.2656	2402.477	1860.621	1324.091	788.0722	401.6671	638.2668	1163.715	1737.958	1985.37	2049.559	1900.284	1702.728	1856.738	2416.74
817.5882	2567.23	1993.452	1416.784	841.7227	387.6366	573.2212	1135.242	1718.554	2106.535	2282.166	2175.784	1787.413	1807.553	2166.727
817.9108	2646.108	2086.574	1458.702	884.2833	392.2611	539.6844	1102.79	1766.439	2174.133	2442.268	2354.684	1820.836	1796.799	1989.317
818.2335	2740.704	2184.755	1556.805	912.0206	388.3652	511.0549	1122.868	1898.186	2324.258	2612.51	2637.92	1929.425	1831.42	1931.997
818.5561	2906.001	2282.56	1651.703	957.9354	388.7043	484.3505	1182.774	1976.277	2459.245	2813.629	2888.085	2131.702	1917.051	1829.613
818.8787	3160.346	2386.192	1777.133	1043.036	394.957	460.921	1230.499	2035.399	2573.412	3074.825	3151.177	2386.882	2032.769	1773.984
819.2012	3275.729	2473.645	1889.086	1135.652	413.0942	451.5041	1228.105	2068.021	2603.828	3270.117	3249.278	2557.339	2158.264	1782.948
819.5238	3242.431	2553.256	2026.353	1177.582	436.0878	439.2814	1200.505	2112.614	2752.279	3576.66	3522.748	2676.83	2396.552	1825.075
819.8463	3151.865	2603.249	2123.553	1196.373	461.7733	427.2115	1185.316	2143.269	2909.098	3845.547	3791.229	2838.343	2586.653	1827.048
820.1689	3212.039	2637.088	2156.763	1241.153	481.037	429.5816	1234.592	2225.307	3072.061	3985.251	4082.73	3118.288	2709.629	1856.803
820.4914	3260.641	2653.71	2102.834	1269.157	481.9548	435.2777	1298.381	2251.966	3168.702	4012.941	4296.221	3372.475	2831.742	1861.196
820.8139	3255.01	2643.861	2059.922	1282.699	498.8499	464.0452	1342.333	2313.025	3270.423	4100.664	4552.988	3499.029	3020.319	1923.885
821.1364	3160.507	2602.468	2069.484	1258.53	528.0388	486.1606	1312.829	2368.05	3283.823	4203.18	4697.286	3517.857	3167.094	1960.368
821.4589	3198.829	2618.757	2104.859	1265.404	550.4498	485.6253	1316.495	2376.45	3262.078	4406.514	4690.536	3612.07	3345.736	2017.472
821.7813	3213.274	2654.432	2122.65	1252.556	549.2909	466.0695	1348.813	2359.52	3255.655	4590.77	4733.415	3812.474	3471.317	2038.754
822.1038	3182.292	2646.164	2115.098	1248.259	535.0093	472.7664	1384.87	2385.706	3304.897	4612.563	4897.624	4040.344	3472.201	2146.861
822.4262	3140.639	2558.13	2072.11	1199.162	519.9313	476.1839	1363.742	2423.208	3368.17	4501.315	5032.624	4119.809	3423.068	2186.298
822.7486	3093.261	2506.117	2023.557	1151.696	515.2756	467.0051	1368.872	2467.993	3387.036	4378.626	5098.33	4166.688	3562.809	2236.505
823.071	3003.013	2425.476	1990.232	1112.434	519.4041	442.5203	1397.522	2503.872	3294.844	4335.011	5074.017	4130.093	3676.492	2329.297
823.3934	2952.195	2380.493	1975.494	1122.656	510.7025	438.3067	1417.116	2512.897	3226.909	4526.422	5065.149	4273.369	3657.503	2497.557
823.7158	2979.568	2357.972	1948.1	1130.161	502.6045	427.4797	1391.563	2483.387	3273.246	4794.359	5063.479	4482.036	3558.05	2592.149
824.0381	2954.11	2333.346	1911.061	1101.97	498.4315	428.9237	1333.666	2548.684	3415.195	4884.068	5199.023	4789.959	3625.465	2710.328
824.3605	2859.569	2259.543	1849.517	1035.796	490.4961	416.6924	1284.342	2553.032	3443.123	4691.942	5262.805	4784.937	3773.184	2823.241
824.6828	2771.553	2170.647	1792.474	975.3289	466.9333	413.1024	1294.008	2590.33	3493.625	4667.207	5199.278	4679.705	3938.943	2879.173
825.0051	2707.113	2128.872	1685.487	925.7974	456.0833	419.6826	1374.623	2593.535	3577.998	4750.832	5092.478	4582.569	4043.505	2824.013
825.3274	2663.911	2086.749	1589.831	896.1526	451.326	434.8217	1462.278	2591.4	3642.435	4822.231	5094.355	4697.055	4198.841	2843.415
825.6497	2593.014	2023.276	1538.664	879.7537	438.7153	448.6046	1463.049	2500.072	3552.725	4789.144	5162.21	4785.299	4302.576	2917.456
825.972	2473.64	1945.893	1541.755	859.3127	422.3787	449.5391	1440.291	2457.78	3523.302	4720.301	5195.722	4896.914	4389.697	3008.991
826.2943	2402.345	1882.339	1488.446	811.6228	412.2866	461.9053	1401.873	2505.23	3526.166	4603.756	5119.304	4901.058	4364.943	2992.021
826.6165	2377.187	1809.217	1413.113	777.3123	416.5779	465.2907	1414.724	2581.01	3480.084	4539.544	5024.42	4919.964	4305.648	2940.828
826.9387	2398.579	1714.545	1336.019	749.0239	418.9989	471.4365	1392.427	2609.701	3278.93	4614.433	4964.962	4860.571	4273.295	2995.476
827.2609	2375.411	1671.29	1285.283	717.9586	417.6911	459.1248	1414.698	2634.694	3181.259	4745.96	4956.777	4788.898	4423.643	3140.555
827.5831	2280.796	1639.651	1211.29	669.085	402.9374	460.6315	1386.907	2601.365	3191.768	4741.25	4921.505	4629.518	4403.287	3213.7
827.9053	2129.024	1596.449	1141.821	643.1842	383.9052	465.3781	1400.977	2573.396	3270.773	4606.245	5053.004	4562.892	4385.059	3100.17
828.2275	2014.702	1521.957	1108.484	620.9044	371.8918	463.2812	1400.643	2518.169	3301.834	4446.502	5162.653	4596.898	4406.249	3013.08
828.5496	1983.599	1469.736	1095.512	601.5997	368.1993	466.4805	1455.258	2517.938	3276.413	4507.218	5123.529	4690.064	4463.151	3012.852
828.8718	1997.952	1441.11	1064.022	569.3141	365.9206	461.12	1454.458	2499.386	3240.853	4534.771	4947.006	4757.37	4337.79	3038.273
829.1938	2021.124	1406.945	1022.564	544.5903	361.2085	468.3133	1434.393	2548.373	3237.635	4493.146	4959.063	4772.43	4376.03	3011.563
829.516	1972.978	1369.353	980.9371	530.7125	349.1432	477.6126	1391.973	2573.108	3302.714	4406.782	5015.772	4639.195	4502.191	2982.939
829.8381	1895.761	1339.861	935.9379	517.8412	344.1844	490.19	1406.089	2573.982	3399.396	4477.109	4994.794	4598.307	4489.277	3022.215
830.1602	1819.965	1300.902	892.31	511.4745	327.5945	480.709	1430.7	2477.067	3316.617	4414.607	4757.082	4679.245	4228.874	3004.321
830.4822	1779.267	1240.683	884.0412	498.6718	337.9925	477.6992	1420.168	2418.598	3087.29	4267.082	4691.209	4741.589	4059.284	3073.409
830.8043	1735.758	1178.515	869.197	487.2947	348.0757	494.3738	1403.73	2355.959	2881.588	4084.317	4698.583	4752.491	4217.362	3176.287
831.1263	1730.756	1153.828	844.6306	449.945	363.5766	498.3863	1436.358	2355.585	2886.613	4107.406	4738.699	4758.775	4638.821	3275.845
831.4484	1716.289	1149.058	803.4094	430.7539	359.1366	486.9344	1455.249	2376.014	2876.887	4121.646	4673.086	4788.877	4827.7	3232.495
831.7703	1701.027	1155.006	789.1092	421.2611	354.1863	488.5445	1430.118	2448.382	2885.304	4156.957	4698.969	4719.218	4690.237	3254.975
832.0923	1635.039	1115.369	782.3118	415.5847	348.3268	499.1178	1382.549	2421.874	2955.725	4219.548	4686.478	4754.708	4364.504	3309.313
832.4143	1609.042	1073.2	771.3237	423.6005	350.3578	517.1957	1361.516	2396.313	3069.873	4199.895	4575.929	4819.43	4184.887	3363.409
832.7363	1619.304	1048.841	741.2602	416.5616	351.6968	528.9449	1353.511	2430.21	3007.314	3955.729	4439.182	4766.84	4158.933	3306.421
833.0582	1625.237	1062.467	720.9828	411.6547	354.7798	540.9088	1360.878	2446.624	2910.31	3809.602	4421.75	4646.597	4148.044	3206.532
833.3802	1568.69	1051.789	715.3741	392.2621	357.4801	535.5813	1369.329	2395.88	2911.88	3903.233	4499.193	4502.767	4044.125	3064.662
833.7021	1514.38	1022.071	693.7783	407.3088	372.1455	537.1344	1364.832	2375.937	3018.848	3982.451	4517.697	4453.541	4030.51	2995.014
834.024	1464.951	964.1264	696.0219	406.4096	374.4027	527.4268	1352.835	2357.444	2963.199	3879.69	4354.004	4376.619	4092.617	2995.232
834.3459	1415.256	936.3633	683.7825	402.2988	378.2709	517.8732	1349.129	2338.314	2868.56	3779.003	4235.054	4387.17	4188.416	3016.422
834.6678	1373.709	914.9589	674.1688	388.965	373.4961	522.4329	1350.204	2305.983	2912.384	3779.833	4228.369	4374.089	4331.189	3013.625
834.9896	1358.146	921.243	650.8434	385.2646	372.0641	548.6648	1374.074	2297.645	3000.555	3810.888	4283.013	4365.798	4380.534	3100.684
835.3115	1345.362	912.9789	651.0346	389.5367	366.0349	577.8964	1398.45	2251.028	3000.113	3774.493	4196.523	4351.398	4116.238	3195.327
835.6333	1363.46	898.5753	633.149	398.5591	366.579	593.8584	1419.749	2265.105	2934.664	3783.544	4155.263	4409.422	3850.643	3207.191
835.9551	1376.477	866.6371	620.0261	397.5095	378.3797	590.0573	1393.492	2284.775	2813.886	3779.44	4151.833	4384.025	3797.549	3065.801
836.2769	1362.693	839.0664	613.1058	380.5611	391.6031	590.8078	1397.823	2332.136	2719.463	3775.53	4189.55	4285.16	3908.02	2953.302
836.5987	1333.428	834.7868	591.2933	369.9184	392.0109	601.032	1430.2	2355.072	2721.414	3784.393	4154.233	4055.818	3911.683	2942.575
836.9205	1314.773	843.8043	565.5302	379.4358	391.5778	634.5317	1509.967	2350.528	2844.508	3813.4	4184.948	4016.19	3908.663	3064.309
837.2422	1271.958	838.3251	553.3665	385.4633	406.8598	652.697	1520.695	2359.667	2891.944	3637.051	4111.952	3982.132	3808.22	3119.248
837.564	1186.236	817.1947	549.9065	392.3224	419.6695	664.851	1448.324	2345.859	2902.387	3460.39	4056.538	3969.717	3751.289	3023.283
837.8857	1131.075	789.224	539.1375	406.4716	424.3051	665.8516	1366.18	2335.486	2894.714	3460.885	3969.982	3796.601	3665.245	2862.138
838.2075	1137.441	774.1559	533.0114	413.2249	427.6401	668.7147	1423.021	2344.398	2942.073	3608.422	3983.388	3703.096	3636.192	2872.807
838.5292	1141.081	751.0831	526.3979	397.8568	440.8593	664.1604	1535.726	2369.955	2956.165	3644.646	4008.253	3621.875	3556.807	2890.792
838.8508	1145.862	740.3654	518.77	394.5621	457.3356	678.9213	1591.708	2415.238	2881.995	3690.751	4085.857	3663.98	3565.741	2849.146
839.1725	1126.154	703.8275	500.5689	389.366	466.9957	710.5105	1577.709	2401.7	2778.934	3624.471	4098.009	3679.228	3501.787	2748.528
839.4941	1076.236	684.9651	492.1822	374.9977	477.3438	748.8108	1535.767	2414.891	2851.399	3617.906	3979.965	3708.81	3394.542	2769.96
839.8158	990.5313	668.2818	484.5864	366.9586	483.4999	760.7484	1488.88	2354.479	3019.948	3511.49	3755.135	3645.584	3258.552	2711.565
840.1375	947.0605	673.0266	465.7459	377.7291	505.3777	777.9822	1475.338	2351.123	3135.213	3525.769	3701.088	3603.956	3187.248	2559.586
840.459	913.5713	676.4828	458.6202	381.9527	505.4214	792.9355	1510.497	2326.151	3067.573	3473.813	3844.747	3468.408	3009.037	2416.64
840.7806	905.2484	654.7821	459.8089	377.7599	506.741	815.3314	1575.649	2300.226	3003.543	3571.901	3968.574	3357.547	2855.478	2345.01
841.1022	920.4329	616.8427	464.7261	387.9465	525.8296	835.3759	1643.671	2298.37	2927.299	3600.444	3828.612	3308.331	2787.057	2272.913
841.4238	920.5278	583.7405	443.7253	404.1479	567.8339	846.7928	1665.421	2364.244	2789.362	3573.594	3657.511	3351.369	2825.213	2211.058
841.7454	870.6979	585.3312	451.8979	405.9612	582.889	866.4055	1649.754	2408.554	2689.294	3399.924	3497.151	3312.567	2770.645	2242.743
842.0669	819.1439	576.2565	456.3633	407.9553	599.6217	890.3521	1657.481	2417.146	2745.444	3274.777	3498.007	3161.687	2743.732	2237.573
842.3884	796.6832	562.7576	444.1298	412.5928	642.9509	928.7911	1666.655	2368.518	2828.764	3259.075	3449.451	3034.739	2759.732	2130.664
842.7099	787.106	524.5685	412.2555	413.5994	684.1151	953.7919	1693.724	2299.715	2800.767	3272.723	3343.114	3049.108	2788.142	2069.642
843.0314	754.8488	503.3922	405.3073	416.1438	695.089	989.2947	1724.654	2288.35	2742.699	3188.565	3222.369	3052.182	2694.175	2088.098
843.3529	704.4554	505.5944	412.9402	424.7388	704.7038	1017.626	1762.296	2457.358	2741.327	3106.231	3261.637	2999.472	2606.715	2059.658
843.6744	663.5114	508.0513	412.5321	439.584	711.8394	1036.411	1760.975	2546.592	2774.508	3133.426	3264.235	2971.295	2537.261	1906.171
843.9958	649.9659	490.84	408.2244	457.7307	734.9981	1054.522	1784.56	2476.59	2801.632	3225.264	3135.113	2925.515	2490.438	1756.765
844.3173	656.5283	475.5478	409.1915	484.8991	739.482	1079.99	1783.821	2354.001	2802.786	3229.282	2922.038	2752.499	2394.807	1620.583
844.6387	649.5672	464.6479	415.5778	495.6299	764.9936	1122.231	1767.51	2377.978	2743.272	3181.012	2840.787	2566.345	2359.099	1560.013
844.9601	617.2474	448.7037	431.003	501.2266	797.2529	1135.887	1753.022	2398.922	2676.123	3025.543	2855.041	2455.934	2339.666	1563.008
845.2815	553.2819	428.6375	446.7602	517.9106	849.553	1135.649	1789.538	2397.928	2588.035	2949.178	2896.504	2380.011	2319.271	1586.794
845.6028	515.014	426.7216	455.0667	535.6299	842.0207	1154.556	1795.602	2357.052	2496.677	3026.244	2770.676	2300.416	2162.609	1514.869
845.9242	514.1359	436.3284	447.9523	538.6641	842.9719	1210.351	1795.227	2375.561	2391.496	3154.857	2630.137	2288.818	2032.347	1421.207
846.2455	513.9138	442.7901	454.6289	533.3838	863.7092	1247.752	1776.419	2400.724	2350.507	3058.135	2491.136	2263.742	1923.487	1347.062
846.5669	489.9986	433.3522	473.8295	557.8391	913.9366	1277.093	1795.73	2408.845	2413.177	2859.306	2481.9	2168.981	1840.973	1314.781
846.8882	449.6427	416.5674	488.5608	587.4865	956.8727	1324.99	1844.751	2368.944	2510.809	2633.057	2535.869	2062.878	1738.215	1271.023
847.2095	439.1864	421.3571	500.433	621.6542	998.8615	1343.205	1935.872	2296.875	2603.638	2584.783	2656.995	2034.384	1711.171	1204.57
847.5308	420.432	423.4571	513.8019	641.9174	996.1609	1340.528	2020.79	2283.201	2573.798	2584.059	2619.548	2060.411	1705.309	1116.866
847.8521	404.7506	430.4436	537.6622	661.2065	990.5667	1371.265	2026.061	2294.388	2470.518	2622.922	2503.728	2047.046	1669.204	1051.849
848.1733	387.6176	432.0994	548.2628	672.048	1031.373	1433.099	1929.169	2305.176	2352.692	2518.725	2360.107	1978.769	1581.597	1023.758
848.4946	387.1064	440.162	574.8267	696.6215	1123.678	1457.66	1854.286	2310.134	2286.52	2461.637	2282.08	1890.452	1494.65	995.0333
848.8158	397.4006	432.3009	578.5209	731.678	1191.592	1436.418	1877.616	2326.379	2282.678	2471.731	2203.853	1840.75	1436.268	978.6666
849.137	394.3138	441.4011	587.047	773.3112	1198.212	1437.675	1939.697	2350.108	2316.269	2501.334	2159.206	1794.326	1428.516	955.6438
849.4582	393.8318	459.7779	606.4244	803.6187	1187.595	1477.271	1997.522	2344.095	2321.981	2518.332	2097.828	1691.177	1391.14	923.4459
849.7794	385.7414	476.7799	660.587	829.4302	1196.053	1551.119	2081.192	2339.218	2338.766	2491.802	2097.822	1586.119	1361.05	879.5092
850.1006	394.0241	473.4158	691.3056	830.5547	1231.036	1643.308	2098.009	2354.138	2324.018	2510.24	2086.539	1524.693	1330.765	860.2057
850.4218	379.22	489.1598	706.0928	832.3228	1267.235	1699.795	2051.121	2389.403	2279.614	2536.199	2059.865	1499.035	1334.198	854.5518
850.7429	361.2728	515.2048	738.3353	849.9848	1267.328	1647.845	1961.249	2280.352	2218.282	2513.622	1971.688	1447.314	1303.852	821.3992
851.064	343.2913	536.9594	779.3465	889.7541	1260.581	1544.888	1920.606	2104.662	2213.126	2381.665	1900.291	1408.992	1221.13	771.6742
851.3851	339.9688	547.2895	787.9816	934.2643	1292.314	1566.759	1909.744	2037.81	2168.13	2173.57	1825.692	1360.052	1085.854	704.4415
851.7062	334.3094	562.838	798.0942	960.0373	1379.836	1652.38	1992.108	2147.394	2091.196	2103.688	1749.415	1306.855	1015.544	664.9778
852.0273	330.1644	579.8055	827.2999	1002.248	1441.629	1712.126	2086.193	2230.578	2043.139	2074.175	1703.148	1279.15	1026.918	650.5836
852.3483	338.0574	610.2337	870.455	1021.414	1477.355	1709.441	2101.984	2241.994	2061.871	2076.432	1700.954	1281.665	1047.635	659.3201
852.6694	348.1833	634.0063	897.5173	1033.651	1478.807	1739.301	2017.975	2157.133	2073.099	1959.96	1702.603	1258.154	975.8841	652.7004
852.9904	358.1655	646.3908	925.0559	1040.892	1472.12	1816.635	1967.329	2093.894	2048.571	1876.628	1669.032	1174.535	886.775	617.6954
853.3115	367.5994	656.2917	949.3136	1093.297	1449.326	1867.517	1963.258	2114.255	1971.529	1826.23	1607.04	1080.783	838.9925	590.5176
853.6324	384.2385	683.5522	972.6634	1144.145	1462.122	1873.365	1950.009	2166.772	1935.593	1832.176	1591.372	1056.836	834.0977	566.3107
853.9534	389.1209	712.7473	983.1146	1180.625	1533.343	1894.244	1926.885	2143.61	1953.162	1776.861	1551.425	1045.174	853.8007	547.3832
854.2744	395.4994	748.242	1016.513	1221.523	1652.319	1930.366	2007.288	2076.071	1977.092	1771.378	1502.49	1018.491	842.629	516.0175
854.5954	407.6243	795.515	1063.747	1272.487	1700.184	1901.089	2058.696	2056.269	1964.593	1793.686	1394.361	961.4247	782.0323	517.3327
854.9163	424.3472	833.0861	1123.173	1326.704	1673.633	1838.811	2096.189	2075.66	1929.343	1792.418	1352.501	935.7554	705.5764	497.9404
855.2372	424.5077	845.1638	1138.299	1368.037	1665.204	1853.731	2088.796	2083.438	1948.838	1709.355	1327.746	926.8729	703.2448	474.8153
855.5582	441.9756	843.0308	1191.897	1378.749	1717.52	1899.592	2131.405	2105.758	1968.469	1682.875	1332.039	902.7265	713.7317	449.759
855.8791	457.7634	862.0551	1261.104	1379.655	1756.871	1946.575	2152.649	2052.469	1953.381	1643.099	1311.184	870.569	717.9081	442.4779
856.2	486.8958	916.8114	1347.693	1394.74	1804.572	1997.64	2250.407	1978.97	1882.505	1568.232	1302.757	862.1356	692.1301	413.6449
856.5209	495.1501	944.5049	1344.005	1415.221	1780.301	2006.551	2261.555	1892.328	1782.845	1487.149	1229.742	853.8268	665.5048	388.7907
856.8417	510.4465	969.7333	1340.076	1430.257	1781.392	1992.013	2331.765	1917.752	1733.302	1486.453	1156.592	788.3364	616.6249	373.9894
857.1625	507.5118	980.3804	1348.042	1481.174	1777.893	2003.31	2342.991	1982.496	1759.69	1461.099	1118.068	710.8712	581.3287	355.3666
857.4834	523.0223	1012.013	1402.961	1544.882	1819.535	2054.962	2294.583	2032.447	1808.647	1429.002	1102.914	679.5328	554.2979	341.4467
857.8042	561.7983	1023.269	1421.535	1589.062	1815.453	2023.099	2164.538	1993.252	1809.377	1385.642	1112.542	678.4365	543.5314	341.0632
858.125	615.2659	1090.524	1449.71	1654.899	1891.343	1972.979	2151.564	1916.609	1796.826	1421.279	1146.206	639.0701	522.3685	335.5595
858.4458	634.2118	1138.685	1496.788	1672.698	1937.429	1967.523	2135.597	1918.883	1755.491	1419.615	1167.183	613.3431	496.6903	332.8066
858.7665	625.8092	1169.031	1552.493	1638.156	1926.909	2046.848	2090.345	1968.715	1678.589	1387.87	1111.579	621.6899	479.8228	325.2962
859.0873	621.9661	1169.185	1574.718	1551.154	1981.683	2095.414	2060.849	1974.475	1602.474	1338.645	1053.039	647.8639	479.6639	325.5841
859.408	658.5103	1204.074	1606.917	1576.316	2115.748	2157.639	2025.565	1924.866	1605.409	1320.048	1010.3	644.4301	475.5742	306.9651
859.7288	701.5132	1231.879	1674.782	1618.993	2179.39	2164.725	1961	1874.981	1624.277	1291.416	992.7737	611.9874	461.232	277.3934
860.0494	737.1319	1266.739	1742.623	1676.41	2161.536	2176.399	1957.263	1860.838	1628.408	1293.088	1004.25	570.0286	428.2415	245.0383
860.3702	716.1247	1274.665	1760.603	1704.259	2123.934	2182.725	1999.119	1812.718	1595.489	1322.797	984.5333	528.9529	413.8891	243.3151
860.6909	707.4337	1286.025	1762.743	1794.076	2079.955	2265.479	2080.069	1813.523	1610.455	1323.317	946.8428	517.6221	428.3322	247.2073
861.0115	720.0579	1313.987	1774.645	1851.828	2067.456	2322.106	2085.88	1795.541	1594.06	1269.371	918.6572	499.9175	424.4988	234.1375
861.3322	762.0261	1378.193	1804.381	1868.474	2137.819	2336.72	2035.194	1792.036	1573.966	1248.93	933.6636	477.1388	377.8669	220.2675
861.6528	774.6468	1411.454	1829.982	1848.721	2190.869	2324.469	1970.217	1775.286	1529.379	1234.496	911.4799	478.2228	355.2086	223.8148
861.9734	791.9788	1437.354	1890.767	1839.616	2197.069	2316.655	2007.91	1763.336	1546.006	1215.824	874.2946	497.1923	357.6436	219.1416
862.294	825.1432	1454.528	1925.066	1878.42	2173.629	2338.936	2081.395	1787.421	1590.167	1189.84	808.7255	496.7297	360.9145	205.522
862.6146	877.1438	1501.376	1957.635	1977.402	2209.198	2350.061	2087.153	1800.252	1618.591	1194.3	784.8328	475.6431	348.7888	197.5578
862.9352	898.7849	1512.454	1963.81	2022.256	2273.98	2330.476	2032.149	1799.424	1563.644	1187.326	772.0849	455.488	340.6808	190.4982
863.2557	909.2173	1514.704	1994.973	1958.234	2328.912	2287.702	2001.384	1783.649	1506.067	1159.514	767.9625	437.7573	316.9139	177.3818
863.5763	920.0894	1511.55	1992.425	1876.915	2262.512	2327.225	1996.343	1821.232	1525.616	1132.697	743.8698	414.1326	286.9517	166.4175
863.8968	971.5943	1545.667	2025.554	1934.863	2157.201	2500.059	2020.297	1805.634	1566.74	1136.246	770.4523	395.0873	265.8717	169.4805
864.2173	1020.461	1603.354	2052.841	2020.882	2162.751	2548.255	1996.391	1765.301	1520.204	1152.093	786.9606	394.9517	272.6135	169.3458
864.5378	1035.685	1649.186	2112.585	2082.08	2280.86	2461.418	1987.729	1796.387	1430.051	1161.961	779.8691	408.9874	291.9466	158.3292
864.8583	1003.842	1659.971	2189.517	2100.07	2342.574	2345.342	1937.616	1836.724	1377.438	1160.749	755.9563	401.9883	283.2865	148.7264
865.1788	984.6635	1670.647	2249.914	2148.582	2289	2429.998	1977.111	1829.164	1397.566	1161.178	738.6177	368.0183	251.0661	132.4404
865.4992	1009.409	1699.561	2238.778	2106.738	2243.285	2501.947	2057.271	1815.465	1463.198	1121.482	711.3061	338.5996	241.7278	130.1799
865.8196	1056.79	1733.204	2203.291	2024.468	2228.609	2504.989	2093.563	1807.005	1528.99	1059.162	701.2132	328.5383	255.765	136.9424
866.1401	1107.811	1733.498	2178.339	1971.554	2232.577	2454.495	2042.152	1733.655	1500.095	994.1827	704.4614	328.9251	261.5691	138.3437
866.4605	1148.676	1741.443	2193.905	2007.428	2228.418	2516.156	2059.319	1697.889	1472.67	1021.179	700.8901	313.368	256.0734	121.7482
866.7809	1198.216	1746.171	2186.075	2042.359	2217.337	2535.838	2133.119	1723.928	1479.729	1058.828	679.2889	314.2958	262.8032	116.8016
867.1013	1200.701	1793.806	2192.795	2048.357	2267.022	2451.28	2167.133	1764.793	1493.533	1043.135	665.9567	326.6107	265.7661	120.5802
867.4216	1193.132	1794.773	2209.652	2059.713	2345.26	2348.962	2142.782	1732.166	1420.532	982.255	670.7468	321.8865	243.9683	104.1445
