SPECTRUM DATA FILE
SpectrumCount:	11
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	pow1_24	pow1_1	pow1_0	pow0_9	pow0_8	pow0_7	pow0_6	pow0_5	pow0_4	pow0_3	pow1_2
Date:	2022-02-16T15:59:59.9267058+00:00	2022-02-16T16:02:25.4351774+00:00	2022-02-16T16:03:57.0377985+00:00	2022-02-16T16:06:19.8417797+00:00	2022-02-16T16:08:22.2451256+00:00	2022-02-16T16:10:29.3486375+00:00	2022-02-16T16:12:12.4520741+00:00	2022-02-16T16:14:06.5548465+00:00	2022-02-16T16:16:13.2576706+00:00	2022-02-16T16:17:47.4606495+00:00	2022-02-16T16:19:54.1635794+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.0872149	0.1110666	0.1229433	0.09682628	0.06592862	0.07021003	0.07415643	0.06700621	0.08959481	0.09693237	0.08867021
Temperature:	23.82187	24.12839	24.23068	24.43546	24.43546	24.6405	24.53796	24.53796	24.53796	24.6405	24.6405
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611	53970	65280	255	12898745
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11
227.4417	3.045106	-4.74289	15.89415	5.112269	-5.683732	13.83012	11.63657	-1.295292	-4.774343	1.606839	6.927593
227.7839	13.8724	0.5494193	10.449	5.635279	9.192942	3.859174	18.6119	-0.2610351	0.09838629	10.39269	2.625006
228.1261	2.493171	11.59039	14.52189	3.327442	11.14562	-5.585482	16.24565	4.134043	-6.524441	13.67013	-14.17775
228.4682	12.74258	10.27077	24.38352	8.895554	8.627686	5.711206	23.84372	7.017117	-3.401912	20.721	-10.56432
228.8104	9.469548	-1.617713	27.6649	-1.534549	0.1862482	4.70185	15.51369	3.954056	-18.83575	15.59238	3.65243
229.1525	18.93806	-0.7318567	23.65088	2.646703	-4.915038	4.972246	14.51246	4.654997	-22.8016	10.6875	22.63686
229.4947	8.442961	4.636587	24.49785	-1.920428	-13.9004	2.510372	4.920911	4.54504	-22.24881	2.656758	18.18355
229.8368	9.956936	11.95662	14.486	-7.798916	-5.952708	10.55694	1.496359	-2.558454	-5.974437	-0.7721816	8.493865
230.179	-4.819094	-3.194905	7.493497	-4.918069	0.3010277	8.436254	5.770807	0.9471508	1.868758	5.645279	-3.949645
230.5211	-1.187982	4.586212	13.35077	-6.131193	-3.832165	9.047716	18.99926	0.4595611	2.768322	16.97305	3.449295
230.8632	12.73048	-4.092966	14.3804	-5.925059	-2.197886	6.637538	14.0548	5.765494	-3.787924	16.90611	4.481718
231.2053	20.14247	8.113417	1.264154	-5.109704	-3.447807	4.032566	3.819878	-7.374043	-2.680746	-4.078182	-0.2850347
231.5474	17.05852	-0.6481634	2.84346	16.58986	4.403178	10.75964	8.675752	-4.083453	6.126529	-10.07904	6.871015
231.8895	15.01324	4.829049	25.74916	16.28547	8.230379	25.4231	21.06217	-7.839357	6.881813	8.529138	17.50518
232.2316	5.532916	-1.731006	20.05752	13.26072	11.81012	27.87919	15.92554	-5.510756	2.897971	10.78834	14.31306
232.5737	2.509113	4.371208	10.38246	9.341617	7.865839	25.06056	-0.1022996	-4.703839	-5.629473	2.840886	-0.8433193
232.9157	2.526627	-2.925061	8.8238	5.393918	-0.2505771	13.62862	-0.0734013	4.708439	0.2169044	-2.899179	-6.263554
233.2578	10.72178	-6.888957	14.43615	3.793295	-1.896952	0.6330833	3.06043	10.71886	5.00581	13.40051	-6.459532
233.5999	5.778658	-9.15441	2.576823	-8.66243	1.412064	-10.59029	-0.4991429	4.804348	8.651063	12.91962	1.47697
233.9419	12.49362	-8.381987	0.4684683	-5.032861	3.569649	-4.670372	-0.4130647	10.43321	6.624624	14.97919	9.738006
234.2839	6.766593	-13.26406	2.219219	-4.53441	-11.86121	6.782604	5.072405	-7.620656	-0.3782158	4.449576	9.463486
234.626	2.86818	-1.488856	7.114909	3.803691	-8.329034	15.63683	9.723909	-13.28108	-3.117664	0.1854987	-0.7918972
234.968	-11.6019	11.24344	3.552301	-5.427889	1.450754	8.86453	5.753817	-17.30181	-18.893	-4.545867	-1.275357
235.31	-12.83085	10.78537	4.29396	-7.515687	10.0184	2.752114	4.214063	0.7901945	-3.993089	3.10714	4.042955
235.652	-12.98008	-5.580242	3.569983	1.422092	7.554879	-1.004538	5.014316	1.056144	3.740959	8.894448	4.96182
235.994	-1.279169	-7.419349	18.89692	6.806386	9.437026	3.361257	16.19852	1.15949	17.28997	4.203425	6.470671
236.336	3.475839	-6.081651	11.73802	15.1101	-0.7884442	-0.1035465	15.04173	-2.338926	1.162603	-2.366606	7.080955
236.678	5.956408	0.6840637	5.178144	8.660698	-0.7305487	10.63557	15.28706	1.343651	-3.883123	0.5418898	8.573788
237.02	2.282563	3.183646	9.734063	3.549408	-1.02284	10.58603	16.62427	-3.043333	-16.64294	10.52936	6.042101
237.3619	3.467051	5.826238	9.217181	5.156177	8.371546	5.245428	2.875426	7.135059	-12.1043	11.69666	10.98018
237.7039	0.0556004	0.4717043	-1.067085	7.037783	-2.166014	-10.37356	-11.50138	14.09006	-16.32842	13.70862	8.78282
238.0459	-6.304454	4.189888	-4.42445	4.976522	-4.54357	-6.227583	-12.38542	15.02572	-9.189459	10.23906	3.876435
238.3878	-3.289214	2.389517	2.301387	1.637709	-5.048071	-0.2395026	4.70724	-6.248442	-8.21659	8.328505	5.052071
238.7297	-1.10041	1.041832	4.445213	7.093091	3.977669	6.804625	3.465592	-0.3311205	3.096376	-1.825214	-4.388557
239.0717	-13.64054	-3.23812	6.365371	1.122634	-2.980877	1.841454	4.747042	3.176649	-3.268062	-2.778298	-3.631448
239.4136	-12.41707	3.894423	18.45594	7.658848	-2.324587	0.6122038	1.168855	7.661955	-12.56198	6.172637	1.949748
239.7555	6.098348	-3.626473	11.19698	4.706524	2.446187	1.121199	1.819904	0.5112299	-20.09408	15.61045	9.148816
240.0974	12.324	-7.607404	8.68718	4.492169	3.617957	1.634705	2.067324	0.06969313	-8.118391	6.433799	13.15026
240.4393	0.4972496	-7.584693	2.197675	2.465449	3.620997	10.15354	1.938507	2.985436	3.851578	-3.850175	2.668767
240.7812	-2.231752	-1.850716	12.51036	1.059978	12.84267	11.69993	2.793306	6.092696	-4.499243	5.78778	0.7745053
241.1231	-0.2889402	0.04836698	15.78051	-6.245697	13.3151	8.610464	8.990984	7.692276	-8.737185	24.31033	5.995459
241.465	-10.4025	6.284038	16.24419	0.3455039	9.515549	2.757397	12.07483	-3.792003	0.7864757	24.43604	11.21369
241.8068	-5.516412	2.151683	12.07606	2.202834	4.621111	7.35426	20.27939	-1.374201	-4.024951	12.15628	2.913484
242.1487	3.765108	-0.405825	17.72024	-8.368716	8.841735	-0.7561732	15.62133	4.656712	-12.49086	4.637513	-4.067872
242.4905	17.58378	-1.788704	12.25517	-15.20028	-1.133514	-4.938165	3.716776	3.763459	-9.445523	13.36177	1.733607
242.8324	16.20101	4.518199	3.018854	-11.74232	-6.912848	-10.50329	-5.976502	-3.968245	10.08749	10.8836	5.486958
243.1742	11.89597	-6.758548	4.038244	-5.971412	-2.529854	-9.24162	-0.4995199	4.853561	0.373801	4.220061	13.16794
243.5161	2.023945	-14.5695	18.20517	4.311705	15.12611	-5.892607	10.57646	8.553017	-5.450351	-1.216732	15.24149
243.8579	10.79919	-17.4996	36.86365	10.52756	10.76214	12.63234	19.62645	10.81809	-14.88098	20.23158	11.83601
244.1997	16.50194	-4.65355	30.26841	14.60943	-4.829654	23.65006	10.0533	9.027662	-10.07478	17.63927	14.48317
244.5415	11.32686	3.33341	16.55096	2.871338	-13.02327	11.54836	-3.302523	6.501117	-11.86218	3.628073	8.947373
244.8833	6.77948	6.303517	-2.058789	-1.183015	1.682559	1.489912	-12.90587	-7.555904	1.394927	-11.51811	9.108572
245.2251	5.054889	3.784999	-1.358436	-6.197236	1.409981	3.352334	-15.94377	-4.881147	-4.796884	-5.902259	-5.460458
245.5669	7.301111	16.78594	3.490804	-1.620625	4.29302	20.19321	-15.64872	5.420857	-8.582332	5.261399	-7.744488
245.9086	7.312827	14.962	5.197474	-2.19053	-3.737128	9.251377	1.951625	3.84171	-12.43002	2.522846	-6.364057
246.2504	3.847583	8.668571	10.0593	4.848871	5.785741	-2.829983	14.9326	9.521842	-8.074923	-0.3228232	3.753793
246.5922	-12.72206	-5.270473	5.833043	6.792057	-1.510044	-2.897273	5.980696	10.12295	-11.84982	-10.85352	2.627039
246.9339	-10.01241	4.314064	12.80288	-0.6047029	2.060885	2.977147	-1.954428	13.26873	-2.623956	-4.166205	5.046398
247.2757	-3.382783	11.23937	12.57356	-4.058598	-4.594371	4.378797	-0.5683346	-7.916543	14.1621	4.281154	8.136983
247.6174	5.575246	19.4374	3.759597	4.015427	6.265867	5.314153	-3.675744	-10.06321	12.43894	6.708059	8.658751
247.9591	-2.943519	10.71494	2.741045	0.4819103	-0.002999868	15.63293	-2.214934	-9.752351	-6.508466	4.851451	0.3569282
248.3008	-9.289444	3.054252	15.06642	-2.131852	-2.26401	11.82071	-3.951826	1.734923	-10.66234	-0.8363833	-7.765444
248.6425	-12.04296	-1.799927	18.94778	-2.7664	-8.08363	7.523419	1.627494	-1.799996	-2.483775	-5.203026	1.10116
248.9843	-7.244899	0.7120547	7.020457	11.13344	-2.202803	8.536941	4.678682	0.2303271	-1.021732	-8.66896	18.5094
249.3259	-12.03111	2.88432	3.202453	10.5133	-0.9015111	12.86705	19.28947	5.82014	-8.934718	-3.870378	19.19111
249.6676	-18.83979	5.14965	4.748569	13.08531	10.40507	10.65783	15.21682	10.48552	-9.939437	8.097857	19.90784
250.0093	-12.97765	4.644263	0.08485751	4.556221	7.047908	8.837237	-0.4310903	5.816202	-10.30262	8.431376	14.57719
250.351	1.588818	0.192945	7.674272	7.422252	2.757439	4.434078	-0.06325194	-0.07156931	-18.02361	7.333	18.00067
250.6926	11.46797	-3.227757	11.8302	10.31864	-10.46744	-2.921993	5.669611	-3.341177	-18.66141	3.455032	11.91838
251.0343	20.7093	2.911492	10.14698	16.56014	-1.885479	-10.49027	5.084126	-4.982586	-6.584466	7.489666	15.69299
251.3759	18.86349	10.08812	6.522942	5.992093	-3.856925	-7.478379	-11.93324	-6.603168	5.25645	5.272944	6.389802
251.7176	12.72081	0.001790938	5.262229	-2.074793	-0.2942235	-7.522299	-15.33105	-0.3626535	12.34645	-2.590706	-0.3443994
252.0592	1.15926	-7.960709	7.908269	-6.810147	-8.394608	-1.836166	-8.590648	9.036145	-2.419844	2.102139	-3.214868
252.4008	-1.08938	-6.17814	12.4093	4.200366	-6.674186	0.162822	7.862729	15.51915	-16.4161	8.941395	6.311904
252.7425	-0.9993117	-0.5367635	11.64065	10.83673	-5.169454	0.04831493	15.28544	5.273055	-18.92963	11.18178	13.84328
253.0841	4.419429	-5.100044	6.823761	5.093901	6.376281	-3.46798	9.428043	-1.027869	4.623291	0.8324363	8.466016
253.4257	19.99898	-4.633819	10.62125	1.894639	8.403612	0.02437412	18.48587	2.509911	-4.800776	6.182921	5.02857
253.7673	21.05186	-2.53834	18.24865	2.119197	6.213262	6.769033	15.48855	6.138484	-8.706317	11.86324	7.511458
254.1088	18.86466	5.038921	26.72441	4.211493	-4.09584	6.629955	14.23794	-5.100356	-9.907571	17.46173	6.79488
254.4504	11.20267	16.8394	17.32244	8.516515	-4.605029	-2.237204	1.911283	-16.588	-1.19476	9.766227	2.10032
254.792	6.262785	10.4518	1.632332	7.653791	-10.82243	-15.43354	-5.658751	-14.67215	-10.0903	2.583085	2.159079
255.1335	8.035198	-0.3025655	-5.058132	3.765811	1.712686	-7.553796	-11.27077	3.724618	-0.01158637	-4.764548	4.840223
255.4751	6.450104	-9.703171	9.330611	-2.926172	1.764757	6.19547	1.896161	11.97824	0.8897962	1.170181	2.120484
255.8167	-1.047812	-8.238461	19.73997	5.08958	3.597346	13.0075	12.86527	6.345989	-11.38659	5.209784	6.075907
256.1582	-7.655163	-12.74461	9.982876	3.699137	-4.287064	0.7588531	11.17519	-8.178425	-21.23471	-2.42838	11.46084
256.4997	-7.26375	2.495436	3.375243	14.54699	-3.068809	-1.106624	3.823016	-13.83184	-13.63771	-9.736756	15.76905
256.8412	-9.296026	8.130904	5.656297	10.53953	3.101034	1.066208	-0.2374277	-5.429505	-3.698282	-9.488499	6.003057
257.1827	-3.919495	15.28254	9.262036	9.268602	9.139677	-0.8499637	-0.03326284	3.483714	-0.4243203	2.486545	5.484487
257.5243	8.433111	10.21503	0.1763084	9.767027	-2.447707	-0.5577452	-5.499142	3.363242	6.574429	0.9677379	0.1372667
257.8658	7.107045	13.11849	-4.5986	13.74202	-12.91773	5.495811	0.0004853785	-6.853379	0.04159426	-0.6074563	0.8255384
258.2072	-6.080903	-2.054007	5.14753	6.590335	2.916837	10.70148	-0.5983065	5.579459	-11.4759	-12.64928	-8.02081
258.5487	1.223496	-3.37625	8.373887	-4.677337	21.906	-3.98996	8.773173	10.52491	-11.25398	-6.200259	-3.695073
258.8902	14.00802	0.5694892	6.848661	-3.075698	19.57698	-9.032185	2.516657	11.52674	-2.38153	-15.29293	-4.856013
259.2317	20.74067	2.342654	-1.829767	7.915453	2.478501	-12.62736	7.197113	4.8941	0.4336548	-9.269056	1.764736
259.5731	15.67026	-2.481971	-2.604073	13.61717	-2.645715	-2.581296	-6.423371	7.435402	-1.603422	-6.499976	2.851413
259.9146	11.18563	1.988104	-1.677841	4.301603	-0.7926772	7.208032	-0.7692692	8.714758	-0.5807551	1.663023	6.951682
260.256	-4.857193	7.913533	-5.731102	-13.16875	-1.348502	12.12453	-5.773471	2.961806	-3.476007	-9.250563	8.14481
260.5974	-7.206553	3.204518	-4.425075	-0.9530261	-0.9957213	11.96455	-0.27272	-2.050953	-6.417367	-0.4392919	10.38265
260.9388	-4.667059	-5.557842	3.074605	-1.064687	-2.481984	11.03842	-0.6261944	0.5303985	-2.730749	3.869687	1.833793
261.2803	4.661412	-0.947956	2.581033	5.691332	-8.810713	2.047161	8.995387	13.11182	2.344229	0.2726942	5.697908
261.6217	15.44921	7.439988	6.924796	-0.4941377	-8.589451	-10.95165	6.899281	8.63717	-1.087513	0.9901789	0.3795879
261.9631	27.12954	14.09892	10.63027	4.501447	3.972621	-8.380086	-1.741296	7.37103	-9.673296	7.11443	-2.419724
262.3045	17.21761	9.109322	16.62051	-7.867291	10.86174	-2.311024	-3.665627	4.062057	-13.43665	-4.03776	-10.23344
262.6458	6.249405	3.792492	8.830279	-0.6740218	7.505296	3.842595	-3.580175	10.29422	-6.462148	-12.18142	1.970359
262.9872	1.151372	0.1862394	1.233249	1.98663	-1.996057	-0.8787619	4.357955	4.690927	-4.91762	-0.1667533	10.09618
263.3286	-1.473189	2.595602	-4.354074	8.034498	-13.68117	0.7400426	4.998338	-4.789409	-4.469272	11.83956	18.01722
263.67	-11.6827	7.565938	-3.093448	3.7941	-12.81443	-0.4290386	7.868039	-16.74155	-15.19218	2.686864	12.04906
264.0113	3.118879	3.457716	9.815414	13.34355	-0.1688622	1.822906	9.839248	-3.99351	-15.5076	1.320682	0.4441363
264.3527	9.2516	0.8509157	2.789299	7.657832	-7.521808	-6.192908	4.756742	13.7585	-12.34758	2.140977	-1.96256
264.694	15.95951	2.54028	4.729693	8.871492	-8.384435	-4.117568	14.13686	11.81299	-7.665083	15.59123	-0.787845
265.0353	9.789582	-2.719536	5.969858	2.723599	5.247457	2.55684	7.785429	0.5617146	-1.830205	23.46985	-3.455428
265.3766	17.40023	-3.318435	24.96936	5.244121	14.41779	8.82248	24.88987	8.314264	-2.219893	23.82504	-0.4987733
265.718	10.18583	-3.976612	17.02528	-2.331652	4.00365	6.829165	19.78591	7.894498	-4.422436	9.029845	7.199424
266.0593	2.396533	6.183719	6.701599	4.090372	1.322332	4.308678	19.23899	1.186327	3.248341	14.79781	6.165944
266.4005	10.19631	2.83202	-2.097085	4.119071	8.906496	-1.605429	9.332034	4.499631	8.386769	21.4273	-2.594841
266.7419	12.70975	4.846643	5.655545	12.99622	6.48449	4.485821	18.43461	14.7573	5.031571	22.34295	-5.861652
267.0831	6.27957	-7.362508	6.885084	13.47481	5.731441	9.479291	7.467197	13.13071	-10.36897	14.98918	-8.295157
267.4244	2.18052	-2.268306	12.95896	15.93483	10.33448	8.311974	7.138367	3.656254	-8.516595	29.75462	-3.048674
267.7657	10.48134	0.5187826	5.630422	-1.240814	6.372473	9.075136	5.235916	1.413261	-10.98	18.9785	5.803853
268.1069	9.638311	7.839023	5.366393	-5.741114	0.4776046	16.45185	6.14551	4.691902	-6.761026	12.32327	9.298839
268.4482	7.179874	2.225427	4.124961	-3.023233	1.037243	12.18033	5.772227	7.018563	-9.932059	8.910687	-1.867759
268.7894	7.570607	-0.4206911	17.92543	2.14093	9.36214	-0.09007905	12.76943	7.100817	-6.771354	22.17299	-5.432268
269.1306	1.1927	-10.17629	7.212577	6.002167	0.6555834	2.1564	12.2918	-1.192338	-3.228041	4.986959	9.478015
269.4719	5.706779	-7.951516	11.05877	10.272	0.3128265	10.47135	6.522254	3.087705	-2.588203	2.598572	31.16531
269.8131	7.717243	-7.56738	6.543921	2.773403	7.43105	9.167199	5.042507	1.367595	-4.141992	4.624906	19.13875
270.1543	13.24742	-1.398792	7.167171	-6.438401	19.92396	6.261627	-1.48771	10.61416	-13.00761	17.80778	-0.3033499
270.4955	4.034005	-6.827713	-1.539897	-6.730596	5.41998	6.707762	-1.966826	6.558925	-12.00215	9.756557	-1.433493
270.8367	7.096158	-5.989021	4.986543	2.271288	-3.783236	11.19909	5.841188	12.18631	2.501942	5.236459	17.82197
271.1779	0.4280493	-5.728911	5.630651	6.135926	-3.534343	10.07365	10.10373	2.316437	10.28218	4.274099	11.33731
271.519	5.725638	-0.5181009	6.663893	9.108399	8.98063	12.27072	6.256742	2.284191	1.902104	11.36794	1.663903
271.8602	3.519917	0.9119805	13.51483	-1.859965	5.756727	3.755849	-0.3436781	-2.494057	-0.6562256	10.06481	6.431081
272.2014	-2.390763	4.973389	16.78244	2.158982	7.870251	7.432904	10.44993	10.00914	1.163074	8.449423	20.72164
272.5425	-0.7554956	6.098204	7.728769	7.036592	0.7873011	4.76272	7.106075	1.04168	-3.203842	1.230005	15.47963
272.8836	-0.5453798	4.04774	-2.765503	21.7729	0.9441271	17.86486	2.816342	-1.049047	-4.21457	5.405382	12.52226
273.2248	0.6522835	-3.223716	9.119244	15.07347	2.186134	11.32044	7.242256	-5.445957	-7.253038	5.398131	4.103411
273.5659	-9.926349	-0.2070995	13.69528	11.96009	2.554479	3.919447	15.0104	4.401026	-8.201512	9.259336	15.02545
273.907	-5.612258	-9.090304	11.16589	-5.506741	5.831625	-1.778237	4.813308	-4.071414	-3.857743	-3.24519	14.18918
274.2481	-0.8489876	-3.786762	10.45811	-10.88862	12.77158	13.57956	-8.399785	5.830545	-2.190103	-2.14971	12.99382
274.5892	7.450843	3.463672	17.49479	-12.7722	11.13977	18.98327	-9.863844	11.70925	-2.206793	3.509167	-6.826983
274.9303	13.31558	17.80785	15.58949	-1.438414	-1.291526	7.219191	-10.28576	7.876435	2.570097	4.729857	-8.369084
275.2714	13.29432	9.530545	11.22732	2.32437	-2.035525	5.308071	-3.436244	-5.486546	6.038408	2.315118	-2.619317
275.6125	4.069354	3.320236	13.87125	11.4783	-2.057076	8.508489	2.243926	-1.214483	-0.05777488	-2.189605	10.59287
275.9536	-11.91863	-1.420982	6.851234	11.7835	-6.420934	11.53288	-2.901493	5.973752	-0.5327219	0.1001171	13.68364
276.2946	-5.218319	-0.992716	14.57934	12.56098	1.319807	5.471678	-8.653972	3.510344	8.89694	6.053157	13.83986
276.6357	3.44419	-5.546985	4.567558	3.043994	6.094157	4.146217	1.214178	0.1046317	6.856727	2.692783	-2.016331
276.9767	7.027164	1.35255	-2.530947	13.10548	3.069483	0.2813778	16.82992	7.312364	3.917991	1.679146	-4.199192
277.3177	-2.383553	2.860276	-11.14232	4.331345	-7.673007	11.12388	9.640577	15.13575	5.454589	-4.551813	-9.384876
277.6588	3.916719	2.336221	0.5511568	5.266363	-2.483138	23.17264	2.06944	15.05732	7.067447	2.125873	5.917223
277.9998	5.077252	5.78385	3.585323	2.187287	5.703483	20.17352	-1.458629	2.705047	-1.764487	-7.484562	12.74698
278.3408	6.670602	6.533943	13.65679	9.690761	8.110779	10.52192	-0.4960015	3.444559	-11.01653	-2.201216	19.57149
278.6818	2.619947	-3.4965	15.36741	9.802809	-1.153451	3.404354	-14.50473	-0.3638392	-5.904132	1.129144	7.675996
279.0228	0.9773701	-16.10454	4.737081	10.26139	1.355964	-2.596343	-11.96188	-5.667844	-12.94085	5.462896	-1.092013
279.3638	2.238208	-6.922418	1.845024	5.91258	1.755658	2.064927	-6.556674	-18.52164	-24.67754	-2.585214	-19.03056
279.7047	-1.664434	-0.9113589	5.215255	14.35309	9.998264	12.99259	4.980331	-8.10648	-19.03487	-0.8349628	-14.45011
280.0457	-5.562994	7.517765	2.460571	20.44077	0.2832079	7.934732	4.218984	-3.234147	7.382044	-3.861092	-0.8006985
280.3867	-5.632627	6.785852	9.427172	8.021393	5.84902	6.972867	24.28075	8.333875	10.15096	8.432855	16.95503
280.7276	4.42696	12.08791	14.55614	-4.905174	1.733948	10.50457	16.96608	1.404456	-6.284216	10.27133	11.73569
281.0686	13.4387	6.607034	15.78297	0.1618457	11.70613	12.78271	8.178811	7.892659	-4.781007	2.587719	8.470478
281.4095	8.34782	8.531865	-2.38045	2.002384	-2.772095	-4.184823	2.214098	-6.17282	-3.803531	-12.54394	2.438474
281.7504	-1.762547	-0.2182453	-8.162074	-4.098217	-11.15196	5.346467	17.04127	-9.299966	-5.221515	-3.408132	-6.859477
282.0914	-6.295933	-1.889828	-1.404497	-3.230141	-13.57415	10.36918	14.53135	-8.495327	-12.80699	-0.2759808	-7.526474
282.4323	8.258775	2.499775	18.51321	2.570992	5.012928	14.52629	10.55898	2.123987	1.495975	-1.482564	1.814032
282.7732	11.54753	6.16504	36.28762	9.475946	16.29429	-1.56836	7.770549	3.044978	-5.981	9.021802	5.60746
283.1141	8.681891	3.579874	27.06555	13.72584	7.244868	3.122079	19.90668	-0.4743404	3.459878	9.747014	4.75929
283.455	3.004025	-1.340136	12.19035	7.952221	-3.971095	6.485574	13.42904	9.973624	4.387119	3.703537	0.8704686
283.7958	3.465771	0.9680914	5.638384	9.825339	-6.084555	7.714791	4.968566	13.47438	12.52963	-2.533319	1.167572
284.1367	-2.066533	-1.243421	10.84578	0.9086298	-3.227104	-2.348864	-7.837952	17.22157	3.706713	-1.229361	1.734682
284.4776	2.145586	4.658942	9.971253	4.730091	-2.175912	-3.466001	-1.46961	9.258074	0.7127814	-6.560165	9.49216
284.8184	9.794842	8.992544	10.80077	-6.005788	-4.221236	-2.801263	1.223474	-3.630387	-6.193391	-5.893149	9.441904
285.1593	6.859022	4.888278	13.47105	5.473059	-4.507467	-5.996719	7.679452	-13.78332	-4.218478	-0.4986599	14.27321
285.5001	9.109329	-1.077792	10.19727	3.775812	-3.388686	-4.727802	10.98914	-14.07211	-2.790164	4.974951	15.14579
285.8409	14.79689	-0.4831689	12.82519	12.26146	13.45605	0.2941624	4.510492	-3.810016	-5.129724	8.533357	5.868949
286.1818	17.9453	-4.23182	14.43957	8.3817	12.80348	7.099886	-0.128763	2.307223	-15.35464	13.90976	-3.802761
286.5226	18.11784	-4.779032	21.9853	12.99057	4.463371	9.281669	8.640862	7.11407	-20.54309	24.87484	3.390658
286.8634	12.43741	-7.785827	22.83983	3.314727	-10.61342	5.475142	17.94839	2.807061	-20.90793	23.65691	6.971468
287.2042	16.34407	-7.430423	25.36171	4.006209	2.402559	7.403415	20.75315	7.745019	-8.553051	8.605182	5.090064
287.545	15.45176	-11.58192	12.8624	8.227813	4.464808	10.28253	7.799785	5.07701	2.392719	-4.272076	0.1354837
287.8857	19.00839	3.394412	9.069907	13.36344	4.343598	8.621339	8.123438	3.345617	6.213053	-3.071314	1.002664
288.2265	-6.135914	-2.506759	11.65082	2.881823	-6.86326	0.7139992	6.855068	-2.225771	-1.990154	1.045621	12.12544
288.5673	-0.1011428	-5.307353	16.67172	-4.91462	-3.579522	-3.643428	9.210278	1.793162	-5.674287	12.40963	17.55516
288.908	3.511077	-7.761605	5.813646	0.1150588	-5.215821	-2.878615	0.2867452	4.26042	-1.633535	8.801099	10.84901
289.2487	5.75086	2.562712	-1.026623	5.187668	-3.403389	-1.598873	-0.9840283	1.192952	-2.773948	7.597457	6.268286
289.5895	-1.931335	-4.056923	-1.3114	4.998245	-0.8695335	3.153296	2.402559	-2.330348	-6.330997	4.236827	8.595248
289.9302	19.64274	2.434713	14.5979	3.50955	13.75029	-5.250365	14.67116	4.277975	-6.974582	17.3853	3.430377
290.2709	16.5921	1.044984	7.698822	9.268503	13.86788	-11.06844	6.215467	8.268314	-0.1837231	8.651623	1.986271
290.6117	19.24665	-0.7528043	25.96695	15.70023	9.539993	-7.108468	18.97053	3.882625	-12.6351	26.54299	6.992292
290.9524	15.92898	-9.661697	18.79056	8.083358	0.917381	1.893588	13.45282	-7.398577	-12.49098	27.0602	8.974646
291.2931	17.12636	-4.572703	16.05552	12.68773	7.11348	9.730139	16.9203	-3.823606	3.427438	18.13559	3.263227
291.6338	-3.139286	0.955429	6.257885	4.706298	1.303906	14.35424	-1.929884	-9.36112	6.926064	8.035698	5.105835
291.9744	-7.746149	9.158745	20.34421	2.527673	0.6783624	17.5627	3.075755	-1.520019	-1.939345	15.5431	7.513947
292.3151	-6.812027	5.710755	2.983023	-3.042011	-5.368111	16.45954	-5.61149	5.823584	-11.22123	7.503551	0.1061901
292.6558	-5.947296	6.195714	-9.667369	8.348352	5.024214	10.00833	-2.235744	12.55345	1.254501	-1.446229	1.07323
292.9964	-6.448702	6.081498	-10.80271	8.131046	6.930669	4.921013	-0.76819	3.269751	2.743973	2.068048	-2.54356
293.3371	-3.772528	7.007761	7.690223	1.477572	4.364169	-1.106645	-0.6841086	5.454052	12.42921	12.06599	8.515766
293.6777	5.200886	4.583097	4.311172	-2.929868	-3.786358	-1.145234	0.08485064	6.972087	-3.709081	10.34037	7.701586
294.0183	6.084435	9.780353	8.107357	5.439	3.534474	-5.496494	6.241456	5.915757	-0.5183995	14.48061	18.68492
294.3589	6.538216	-7.670309	2.582004	2.934885	4.371919	6.857125	8.384637	-6.373136	-6.474557	-0.697563	0.6349789
294.6996	6.89213	-9.521232	11.22301	-2.794374	6.644482	13.23698	4.238159	-4.015057	-2.370851	3.402189	3.290807
295.0402	6.815771	-3.097298	10.36137	-5.061075	1.58653	12.90826	8.283159	-7.531385	-12.51834	1.493654	6.14218
295.3807	7.502886	3.852166	20.68014	12.61219	0.5991319	11.48225	12.29979	0.748791	-1.336901	11.33673	8.232482
295.7213	4.982298	0.02899754	16.17241	11.53991	1.093893	9.302671	18.0016	3.990174	-0.5547872	7.849054	1.187046
296.0619	2.753414	-4.13052	9.217058	0.4705583	8.731844	13.19665	14.50087	10.3082	-0.2642919	19.7546	-0.3010711
296.4025	-2.147688	5.996727	0.9324449	-7.449238	-3.273542	11.44955	12.65966	0.400416	-9.57989	15.79886	1.824697
